Unnamed: 0	id	word	word sense	context	w_word	wo_word	followup
3197	11940	not		We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.
3198	11942	not		How do you think the report I wrote?	Not bad. But there is more room for improvement.	Bad. But there is more room for improvement.	I jumped the gun.
3200	11953	not		What kind of promotional events are scheduled for the new product line?__eou__Marketing has us set up with product launches in five major cities, as well as some sponsoring events throughout the year. All together, there will be 15 events.__eou__What kind of sponsoring are we talking about? I don't know how effective sponsorship really is ...	It's not what you're thinking. These events will give us a wider exposure than most. Take the tri-city marathon for starters. This is a highly publicized event. The television exposure alone will nearly double our customer awareness.	It's what you're thinking. These events will give us a wider exposure than most. Take the tri-city marathon for starters. This is a highly publicized event. The television exposure alone will nearly double our customer awareness.	Other than the marathon, what else is on the list?
3201	11955	not		What are our areas for growth? What sectors do you see the most potential in? If we are going to pull our sales numbers up and develop the brand, we got to work across the board.	It's not just spreading out to new markets that we have to address. I think we'd better first pay attention to developing our brand in the markets we already have.We' Ve reached the awareness level, but we haven't established customer loyalty. People know who we are, but they still don't trust in our brand.	It's just spreading out to new markets that we have to address. I think we'd better first pay attention to developing our brand in the markets we already have.We' Ve reached the awareness level, but we haven't established customer loyalty. People know who we are, but they still don't trust in our brand.	I don't see why we can't work on opening new markets and developing the markets we've already penetrated at the same time ... Both aspects of developing our customer base and developing our brand are important.
3202	11957	not		The product's selling points is its advanced technoledge.__eou__Unfortunately, it's just too expensive for majority of consumer to afford.__eou__Why is the price so high?	It's not just that the price is high, it's that the overhead to update an entire computer system to be compatible is costly.	It's just that the price is high, it's that the overhead to update an entire computer system to be compatible is costly.	Model of computers aren't compatible?
3204	11961	not		May I ask whether we are allowed to wear casual clothes in the office?	Sure, company rules are not very strict at this point.	Sure, company rules are very strict at this point.	Thank you for telling me that.
3205	11962	not		I am Liu Yi, from China XYZ Company. I’d like to see Mr. Thomas, please.__eou__Do you have an appointment, Mr. Liu?	No, I am afraid not. I just arrive in town today.	No, I am afraid. I just arrive in town today.	Mr. Thomas is quite busy, I’m afraid he won’t be able to see you today.
3210	11977	not		Okay, here are the graphs and figures for this month's sales. Let's review them all together.	This first one, I have a question ... This graph is marking the sales performance for our line of hair products, right? Can this line be right? It looks like our sales plummeted. I can't believe we did that poorly ... If I remember correctly, sales went down slightly, but not as dramatically as the graph shows.	This first one, I have a question ... This graph is marking the sales performance for our line of hair products, right? Can this line be right? It looks like our sales plummeted. I can't believe we did that poorly ... If I remember correctly, sales went down slightly, but as dramatically as the graph shows.	I think you are looking at the wrong line. The rapid drop in sales wasn't our hair products. You are correct, the hair product sales decreased slightly, but not dramatically. The one that didn't do so hot this month was the cleaning products. I think there was a problem in the marketing plan. Some people were offended by our advertisements for the cleaning products, but it was already too late to mitigate the damage, so our mistake shows up in the sales.
3211	11979	not		I can’t make out anything, the words are too light. I thought they have already changed the toner cartridge this month.	It seems not or somebody has recently received a large fax.	It seems or somebody has recently received a large fax.	Ok, no problem. We do it ourselves.
3216	11989	not		What’s up?__eou__I guess there is some kind of virus seeking into my computer, I can’t send out this e-mail. Do you have the number of the text port?__eou__Do you mind I have a look at your computer?	Of course not, I appreciate that.	Of course, I appreciate that.	Well, it has nothing to do with virus. The problem is your attachment is a bit larger. It has exceeded the e-mail capacity.
3217	11995	not		Last month, we only had 40 hits on our site. Our products and prices are good, but the problem is that no one knows about our website.__eou__If we want to get this internet business off the ground, we've got to do something fast.	We need to maximize the chances that our site will be at the top of search engine lists, but I'm not sure how to do it.	We need to maximize the chances that our site will be at the top of search engine lists, but I'm sure how to do it.	We've got to put more buzz words into the page text, so it will pop up when people search about our kind of products.
3220	12006	not		How often are stockholders meetings held?__eou__Stockholders meetings are held biannually. Usually the meetings are scheduled for spring and fall. In between the meetings, each stockholder receives biannual reports. Financial statements are made once a year.	What percentage of the stockholders actually attend the meetings? I'm guessing not a large percentage ...	What percentage of the stockholders actually attend the meetings? I'm guessing a large percentage ...	You're right, it's a low percentage. Also, in order to attend meetings, you have to hold a certain amount of shares. It's quite a large number, so most of the stockers are excluded from proceedings.
3224	12010	not		Could you do me a favor and proofread my resume before I send it out to the human resources department?__eou__Sure, let me take a look ... Personal Information, Education, Experience, Training ... I think you should add another section for language. You speak three languages, so you might as well put that on your resume.__eou__But languages don't have anything to do with engineering. Shouldn't everything I put on my resume have something to do with my field?	Not necessarily. I think people would be impressed by your language abilities. It says something about your level of intellect and experience. Also, I think human resources directors want to see more of a well-rounded person in a resume.	Necessarily. I think people would be impressed by your language abilities. It says something about your level of intellect and experience. Also, I think human resources directors want to see more of a well-rounded person in a resume.	It's just a piece of paper, you think that they can tell if I am a well-rounded person by looking at it?
3227	12022	not		What’s up?__eou__I guess there is some kind of virus seeking into my computer, I can’t send out this e-mail. Do you have the number of the text port?__eou__Yes, Do you mind if I have a look at your computer?	Of course not, I appreciate that.	Of course, I appreciate that.	Well, it has nothing to do with virus. The problem is your attachment is a bit larger. It has exceeded the e-mail capacity.
3228	12024	not		Have you read the new rules about using cell phone at work?	Yes, not bad. Like turn your cell phone ringer off and find a private place to make calls which it’s showing your respect to your co-workers.	Yes, bad. Like turn your cell phone ringer off and find a private place to make calls which it’s showing your respect to your co-workers.	Well, but for this one, don’t bring your cell phone to meetings, I think it is not reasonable. What if there are some important calls?
3229	12027	not		A friend of mine has been taking an online career planning course these days. He told me the other day he has learned a lot from it. He recommended me to subscribe to it. What do you say?__eou__I think it is good if we know enough about career planning. We will make wiser choices. What else did he tell you about it?__eou__Well, just something in general, like several key steps in planning career and how to set specific and tenable goals.	Sounds practical! To be honest, sometimes I feel puzzled about my future career. I am not sure if this job suits me the best though I work very hard on it and enjoy being a hard worker. I have always wanted to try something else and learn some new skills.	Sounds practical! To be honest, sometimes I feel puzzled about my future career. I am sure if this job suits me the best though I work very hard on it and enjoy being a hard worker. I have always wanted to try something else and learn some new skills.	Making a decision to start over is not an easy thing to do. It seems that you need this course more than I do. I love my current job. If I take this course, I hope to learn some tricks to get myself more organized at work. If they can give suggestions about how to boost work relationships, that will be great. I need these to improve my current work performance.
3231	12031	not		I am Liu Yi, from China XYZ Company. I’d like to see Mr. Thomas, please.__eou__Do you have an appointment, Mr. Liu?	No, I am afraid not. I just arrive in town today.	No, I am afraid. I just arrive in town today.	Mr. Thomas is quite busy, I’m afraid he won’t be able to see you today.
3232	12032	not		How long have you been in this company?__eou__I came two years ago after I graduated from college. This is my first job.__eou__You must have found much difference between working in company and studying in college.	Of course! Everyday, there is a deadline to meet. Bosses watching and testing me all the time, not liking in college, handed in paper months later and tested on schedule. It is so busy. But anyway, I have been trying my best to be a good employee.	Of course! Everyday, there is a deadline to meet. Bosses watching and testing me all the time, liking in college, handed in paper months later and tested on schedule. It is so busy. But anyway, I have been trying my best to be a good employee.	Well, you’Ve adapted yourself very well. Everyone in our office thinks you’Ve made a great progress in the past two years. What is your secret?
3236	12039	not		Did you see the letter I got from Bradford Films? They sent it in response to your phone call last week.__eou__If they wanted to say something about my call last week, why didn’t they sand it to me?	I guess they must not have your contact information, so they sent it addressed in care of your department head. Anyhow, they wrote to confirm in writing what you discussed about the Milton contract.	I guess they must have your contact information, so they sent it addressed in care of your department head. Anyhow, they wrote to confirm in writing what you discussed about the Milton contract.	Can I see it for a second?
3238	12042	not		Can you help me for a minute?__eou__Sure, what I can do for you?__eou__I'm try to write a letter to one of our clients, But I just don't know exactly what to say, I don't even know how to get started, I know I should write dear Mr. Mrs. or Ms., but the problem is I don't know the name of contact person.	You can just put Dear Sir or Madam, officialese not personal, you can write to whom may concerned.	You can just put Dear Sir or Madam, officialese personal, you can write to whom may concerned.	OK, So I first thanks them for their business, I can say something like we are very grateful for your continue support, How is that?
3241	12045	not		May I ask whether we are allowed to wear casual clothes in the office?	Sure, company rules are not very strict at this point.	Sure, company rules are very strict at this point.	Thank you for telling me that.
3242	12047	not		Our toner cartridges are already out of ink ... Could you make an order for a new set?	We will need new cartridges for all of the office printers? That will be a large order, probably about two or three cases. The office supply store we usually go through might not have that many in stock.	We will need new cartridges for all of the office printers? That will be a large order, probably about two or three cases. The office supply store we usually go through might have that many in stock.	You can double check with the housekeeping department, but I am pretty sure all of the machines will need new cartridges. Last time when we made our order to the supplier, the quantity was also especially high. They are used to receiving such bulk orders from us. As long as we give them a heads up a couple days in advance, they can usually fill the order.
3245	12059	not		I can’t make out anything, the words are too light. I thought they have already changed the toner cartridge this month.	It seems not or somebody has recently received a large fax. Ok, no problem. We do it ourselves.	It seems or somebody has recently received a large fax. Ok, no problem. We do it ourselves.	Do you know how to do it? I am not so good at machine things. I will have somebody do it as soon as possible.
3247	12073	not		Let's begin by having you tell me about yourself and your background.__eou__I have been working as a paralegal for the last 10 months through an agency that specializes in the legal field. My experience has been supporting attorneys in the field of labor law, where I have been able to apply my paralegal education. I was commended on my ability to take information and break it down into usable facts. I really love research and analyzing facts. My major in college was English, and as a result, my writing skills are my major strength. I am looking for a position where my research and writing skills can be used.__eou__What do you think are the key qualities needed to succeed in the paralegal profession?	Flexibility would certainly rank high in this type of job. In my last position, I supported four lawyers, and it was not unusual for them all to give me high-priority items to do in the same day or week. There were days when I had to stop and prioritize my work just to get a handle on everything. I would discuss the urgency of their work with each of them so I didn't drop the ball. At the same time, I made sure each of them felt like his or her project was important on my agenda. I think communication is probably the next key quality. It really worked well when I talked with each of them, explained my situation, and got their input.	Flexibility would certainly rank high in this type of job. In my last position, I supported four lawyers, and it was unusual for them all to give me high-priority items to do in the same day or week. There were days when I had to stop and prioritize my work just to get a handle on everything. I would discuss the urgency of their work with each of them so I didn't drop the ball. At the same time, I made sure each of them felt like his or her project was important on my agenda. I think communication is probably the next key quality. It really worked well when I talked with each of them, explained my situation, and got their input.	Can you give me an example of a time when you had to work above and beyond your job description?
3250	12083	not		And so, I just wanted to check in with you and find out where we are with this project. As you know, you’Ve missed a fairly significant deadline last week, and this will negativity impact the team’s ability to move forward with the next stages of this project.__eou__I know, I’m really sorry that I missed the deadline. But really, it wasn’t my fault. You see, we had all of these unexpected technical problems at the last minute, and that I couldn’t get into the database and extract the kind of information that I needed for the data analysis. You know, if the tech guys would have done their job and kept the ARM stable, then I wouldn’t have missed my deadline.__eou__Oh, come on! An excuse like that is tantamount to lying. You’re essentially blaming the tech team for your time management issues, rather than accepting responsibility for the fact that you were procrastinating for the past two weeks.	No, I’m not trying to pass the buck here; I know that it was me who is ultimately responsible for getting this done. But the thing is, I could have finished on time if the system hadn’t gone down. And you know, with everything I’Ve got going on now, I can’t afford to waste time dealing with technical problems. I’Ve got a lot on my plate and there are only twenty-four hours in a day ...	No, I’m trying to pass the buck here; I know that it was me who is ultimately responsible for getting this done. But the thing is, I could have finished on time if the system hadn’t gone down. And you know, with everything I’Ve got going on now, I can’t afford to waste time dealing with technical problems. I’Ve got a lot on my plate and there are only twenty-four hours in a day ...	I’m not going to accept this excuse. You’re using these small technical glitches as a crutch and trying to rationalize the fact that you’Ve missed your deadline. Look, we have standards and I expect you to live up to those standards. No more phoney cases. If you’re in over your head, you tell me. No more missed deadlines. Now, I want that data on my desk by nine am!
3251	12099	not		Have you found a new job yet?	No, not yet. I’m still looking. I’Ve been doing some work through a temp-agency though.	No, yet. I’m still looking. I’Ve been doing some work through a temp-agency though.	What kind of work?
3252	12100	not		Very good. Now, I have a couple of final questions.	I hope they’re not too hard!	I hope they’re too hard!	Well, why should we hire you?
3262	12135	not		John, do you have a minute?__eou__Oh, hi, Leo. Sure, what’s up?__eou__Well, I’Ve been meaning to talk to you about the situation in the office.	I’m not in there very often. It’s so noisy that I can’t work.	I’m in there very often. It’s so noisy that I can’t work.	That’s exactly what I’m getting at. We’re supposed to be able to do our preparation and marking in that office, but have you noticed? Jack constantly has students coming in to get help with his course. A lot people are going in and out.
3264	12141	not		In my opinion, it may be necessary to charge for participation.	I'm not sure if that would be wise.	I'm sure if that would be wise.	Then what is your opinion?
3269	12155	not		It says here that you graduated from Beijing Normal University with a major in English Language and Literature.	Right. Then you may think that I am not fit for this job according to my educational background.	Right. Then you may think that I am fit for this job according to my educational background.	Yes.
3275	12180	not		I'm afraid we can't increase salary this year, money is just too title.	I'm not sure I can't agree, dan	I'm sure I can't agree, dan	Why not?
3276	12183	not		Hello, Mr. Black, how are you?__eou__Fine, thank you, and how are you?	Very well, thank you. It's nice to meet you again. I am awfully sorry for not being able to meet you at the airport, as I was busy yesterday. I do hope you had a very enjoyable trip from New York.	Very well, thank you. It's nice to meet you again. I am awfully sorry for being able to meet you at the airport, as I was busy yesterday. I do hope you had a very enjoyable trip from New York.	Yes, a very pleasant journey indeed. Thank you.
3282	12195	not		Well, Yuri, tell me about it.__eou__I'm sorry I can't bring better news, sir. The site is a disaster.__eou__That's what I was afraid of.	It is not only the earthquake, sir. But the mudslides.Much of the north half of the site has been covered over by mud.	It is only the earthquake, sir. But the mudslides.Much of the north half of the site has been covered over by mud.	Mud? But Ivan told me there were no mudslides in that district. I thought all the mudslides were down in Chichitango.
3287	12204	not		Susan, Is the manager in this office?__eou__Yes. But he is meeting a client.__eou__Oh, that's too bad. I just got a phone call saying that my wife is now in the hospital. She is going to deliver a baby. I must take the day off to go to the hospital. May I talk to him to ask for leave?	I am afraid not, but I think I could convey your leave to him after the client goes.	I am afraid, but I think I could convey your leave to him after the client goes.	Oh, that's very kind of you. Thank you very much. I've got to go.
3292	12227	not		Carla, I know you’re kind of new in this business and I want to give you some advice.__eou__Yes, Mr. Michael?	You have to listen to what the client asks for. What you have just shown me is not at all in line with the client’s wishes.	You have to listen to what the client asks for. What you have just shown me is at all in line with the client’s wishes.	I’m sorry, Mr. Michael. Could you tell me where the problems are exactly? Maybe I misunderstood the client’s intentions.
3296	12243	not		These two sections need to be re-written, Jerry. The last guy that did this really mixed things up.__eou__Yeah, I could tell that. That’s no problem. I can probably get it re-done by tomorrow. When’s our meeting with the boss?	Not until next week, I think, the 15th.	Until next week, I think, the 15th.	Then, we’Ve got plenty of time.
3297	12247	not		Excuse me, sir? I’m afraid this is a no-smoking area.__eou__What’s that?	I’m sorry, sir. Smoking is not permitted in this area.	I’m sorry, sir. Smoking is permitted in this area.	Oh, sorry. I’ll put it out.
3299	12260	not		Jason. There’s a snag in the plans for the Hoover Center.__eou__What’s wrong? I thought everything was set.	Well, it was. But the contractor’s just told me he’s not going to be able to finish by the twentieth, as planned.	Well, it was. But the contractor’s just told me he’s going to be able to finish by the twentieth, as planned.	Maybe we could work out an overtime schedule. It’s definitely worth it to finish by the twentieth.
3301	12277	not		Farmington? Would you take a look at these catalogue ads that Roger did? I don’t think we can use them.__eou__Hmm. I see what you mean. Have you spoken with Roger? He usually does better work than this.	I know, Mr. Farmington. But, I’m not sure that I should bring this up with him. I think it would be better if you spoke to him.	I know, Mr. Farmington. But, I’m sure that I should bring this up with him. I think it would be better if you spoke to him.	All right. Leave these ads with me. I’ll speak to him this morning.
3303	12309	not		This is frank speaking, may i ask who is calling?__eou__This is Jane, I'd like to speak to Mr.Wang, please.	I'm sorry, he is not here at the moment. He has gone to the International Business Center.	I'm sorry, he is here at the moment. He has gone to the International Business Center.	When do you expect him back?
3304	12310	not		I would like to take my vacation next month.__eou__How long did you have in mind?__eou__I would like to take my two weeks vacation time.	Seeing as next month is our slow season, that should not be a problem.	Seeing as next month is our slow season, that should be a problem.	Great. I will make my reservations as necessary.
3307	12314	not		From reviewing your resume I can see that you have ample experience for this position.What I want to know is why you think you’re right for the job.__eou__Well I’m impressed with what the company has done in the past and I think by hiring me the company’s future can only be brighter. I find that my personal goals and ideas about business operation__eou__So you’Ve acquainted yourself with the company. It’s refreshing to interview someone who’s sure of what they want.	Yes, I believe that it’s crucial for me to know if a company is right for me, not just if I’m right for the company. I’Ve only been impressed by what I’Ve read and heard and I see myself having	Yes, I believe that it’s crucial for me to know if a company is right for me, just if I’m right for the company. I’Ve only been impressed by what I’Ve read and heard and I see myself having	Commitment to the company and the team is very important to us here.
3308	12315	not		I really think if I can get my foot in the door at this company it will do wonders for my career. Do you think you can help me polish my interview style?__eou__Sure. Doing your homework and preparing for an interview really pays off.	I’Ve researched the company and think I’m perfect for the job but I’m not sure how to get it across to them.	I’Ve researched the company and think I’m perfect for the job but I’m sure how to get it across to them.	Well first you have to have more confidence.Employers look for people who are interested, enthusiastic and sure of themselves.
3312	12322	not		Can you tell me a little bit about yourself?__eou__I am a graduate of a technical university and have been employed as a technician with Company or approximately 10 years.__eou__Please explain why you are interested in leaving your current position and please elaborate on your technical skills.	I am looking for a growth opportunity, which I feel is not available at my current employer. In terms of skills, I am Microsoft certified in Windows XP and several other operating system	I am looking for a growth opportunity, which I feel is available at my current employer. In terms of skills, I am Microsoft certified in Windows XP and several other operating system	Where do you see yourself five years from now?
3318	12348	not		hello?__eou__good morning, Nathaniel. This is Leah calling from the International Student Office.__eou__good morning.	the reason I'm calling is because Ms. Collins will not be able to call you back until next week.	the reason I'm calling is because Ms. Collins will be able to call you back until next week.	oh. I had hoped she would have called me back yesterday.
3319	12349	not		hi, Isaiah. How are you?__eou__I’m well. And you?__eou__fine. How’s your job going?	I don’t know if I told you or not, but I decided to start my own business.	I don’t know if I told you or, but I decided to start my own business.	really? That’s fantastic. What kind of business is it?
3320	12350	not		how's your new job going?__eou__really well, thanks.__eou__how are you finding your new boss?	she's not bad. She's a bit bossy, but I'm sure I'll get used to her.	she's bad. She's a bit bossy, but I'm sure I'll get used to her.	would you rather have her or your old boss back?
3327	12362	not		How time flies! We have been in Beijing for almost 4 years.	yes, I can still recall the days when we were all seniors at college. I asked you whether you would go back to your hometown or not.	yes, I can still recall the days when we were all seniors at college. I asked you whether you would go back to your hometown or.	yeah, feels like yesterday. Now I’m almost settled down here. We’re planning to buy an apartment and tie the knot.
3328	12365	not		Could you tell me a little about the organization? For example, how big is your workforce here?__eou__Well in total we have around 150 employees based in Hong Kong with another 400 in our head office in Beijing. The news desk staff in Hong Kong comprises around 80 staff.__eou__I see. And how about the working hours?	Well, as you know Rebecca, in journalism work hours are not exactly nine to five. You could be on call at any time. We do have to work very unsociable hours at times.	Well, as you know Rebecca, in journalism work hours are exactly nine to five. You could be on call at any time. We do have to work very unsociable hours at times.	Well I am used to that, Mr. Parsons, so that’s not really a shock for me.
3330	12371	not		hi. Could you give me a hand with this report?__eou__sure. I’d be happy to give you some hints and advice.	thanks. Would you mind taking a look at the layout? Do you think it’s appropriate? I want it to be formal, but not boring to look at.	thanks. Would you mind taking a look at the layout? Do you think it’s appropriate? I want it to be formal, but boring to look at.	it looks good to me. I would suggest that you put the client’s logo and our logo on each page. The bosses seem to like that.
3335	12385	not		when are you going to give me those brochures?	What’s the rush? You’re not leaving for another week.	What’s the rush? You’re leaving for another week.	I know, but I want to make reservations this week.
3341	12410	not		How does the political system work in your country?__eou__We have hundreds of constituencies and the votes in each one elect a member of parliament. Most people call them mp’s.__eou__Each mp belongs to a political party, right?	Almost all of them do. A few are independent. That means that they do not belong to a party. If one party more than half of the mp’s. they form a government. That means that they choose a prime minister can cabinet members.	Almost all of them do. A few are independent. That means that they do belong to a party. If one party more than half of the mp’s. they form a government. That means that they choose a prime minister can cabinet members.	What’s a cabinet?
3346	12424	not		You say he was around average hight.__eou__Yeah, that's right, around five nine five ten.__eou__Weight?	I'm not sure.Medium, I suppose.Maybe a little on the heavy side.	I'm sure.Medium, I suppose.Maybe a little on the heavy side.	Any karks on his face?
3356	12462	not		How do I get to the EDD?	Actually, you do not need to go into the office to file a claim. You can do it over the phone or the Internet.	Actually, you do need to go into the office to file a claim. You can do it over the phone or the Internet.	Can I go in to look for a job at their office?
3357	12470	not		I was looking for the Resume Writing Workshop.__eou__You came to the right spot. Come on in and join us!	I am not really sure that I remember how to even put a resume together.	I am really sure that I remember how to even put a resume together.	I am here to show you how to put together the perfect resume. It will turn out great!
3358	12478	not		Mr. Carmichael, this is Ellen Bower calling again. You had said I should call this week to schedule an interview with you.	That’s right, Ms. Bower. How are you? I’m not sure if I’ll be able to fit you in this week, I’m afraid.	That’s right, Ms. Bower. How are you? I’m sure if I’ll be able to fit you in this week, I’m afraid.	I understand, Mr. Carmichael. I’d be glad to make it some time next week.
3362	12488	not		Hi! How are things going with you?__eou__I am doing well. What’s up with you?	Believe it or not, the company I worked for closed down, so I’m out of a job.	Believe it or, the company I worked for closed down, so I’m out of a job.	The same with me. Have you given much thought to what you want to do next?
3373	12551	not		Good morning, and welcome to our bank. What can I do for you today?__eou__I need some advice about my fixed deposits.__eou__What seems to be the problem?	No, no problem. It's just that one of them is due and I'm not sure how to deal with it.	No, no problem. It's just that one of them is due and I'm sure how to deal with it.	I see. Well, you have two choices; you can renew it or redeem it. Which would you prefer?
3374	12555	not		Right, let me run through your options. You can go ahead and cash your undue Large-Amount Deposit Certificate if you really want to, but I'd recommend a Personal Durable Commodities Loan.__eou__OK, what does that entail?	It's not too much trouble to do it this way and remember, your certificate is due in 2 months. If you can hold on to it, it'll be much better for your finances.	It's too much trouble to do it this way and remember, your certificate is due in 2 months. If you can hold on to it, it'll be much better for your finances.	Yes, it does seem a little silly to cash it now. I'll probably need about 25,000 RIB. Will that be a problem?
3379	12569	not		Good morning, Sir. Can I help you with something?	I hope so. I'm not actually a customer here, but I saw an advertisement in yesterday's newspaper about your new bank card.	I hope so. I'm actually a customer here, but I saw an advertisement in yesterday's newspaper about your new bank card.	I see. Yes, the advertisement has proven very effective. Would you like to apply for a card with us?
3386	12581	not		May I help you at all?__eou__Yes, please. My son wants to go overseas, to England, to do his Master degree. I wondered if you offer any kind of loan that could assist him in doing so?__eou__We certainly do. I can give you some details about a loan called Personal Loan for Studying Abroad. We offer this to anyone who will study outside this country.	I see. What does it entail? I'm not sure if we will be eligible.	I see. What does it entail? I'm sure if we will be eligible.	This loan is specially provided for people who are studying overseas to pay for their tuition fee and other sundry items.
3387	12583	not		Personal Loans, how may I help?	I'm going to be studying overseas next year and I'd like some info about suitable loans. To be honest, I'm not even sure if I can get a loan.	I'm going to be studying overseas next year and I'd like some info about suitable loans. To be honest, I'm even sure if I can get a loan.	Not a problem. We offer a Personal Loan for Studying Abroad for anyone who's studying overseas, regardless of the circumstances. Anyone is eligible to apply
3391	12599	not		Good morning, Madam. Is everything OK? Is there something I can assist you with?	Thank you, yes. I'm not sure how to use this ATM, I usually go to a clerk and use my Bank Book. But today, I thought I'd try something new. I want to take some money out.	Thank you, yes. I'm sure how to use this ATM, I usually go to a clerk and use my Bank Book. But today, I thought I'd try something new. I want to take some money out.	Welcome to the electronic age! I can run you through it; it's what I'm here for.
3394	12604	not		Welcome to Lincoln Bank. Which service do you require today?__eou__I'm here to ask about a loan.__eou__We have many loans on offer. May I ask what the purpose of the loan is?	I got married not long ago and we are expecting our first child. I'd like to buy a car for the family.	I got married long ago and we are expecting our first child. I'd like to buy a car for the family.	I see. What you need is one of our Petty Consumer Loans.
3396	12610	not		Hello, this is IBA Bank. Maria speaking, how may I help?__eou__Hi, I'm looking into your loans and I'm a little confused about the interest rates. Could you give me some advice?	Not a problem. Which loan was it you were interested in? Sorry, I must ask, because the interest rates can depend on the type of loan you apply for.	A problem. Which loan was it you were interested in? Sorry, I must ask, because the interest rates can depend on the type of loan you apply for.	I understand. I'm interested in the Petty Consumer Loan.
3397	12612	not		May I help you?	I’m not sure where to pick up my ballot.	I’m sure where to pick up my ballot.	I can assist you.
3406	12661	not		Are you all right?	No, I'm not.	No, I'm.	What's going on?
3407	12662	not		Is everything all right?	Not at all.	At all.	What's the problem?
3408	12663	not		Do you know why I pulled you over?__eou__I have no idea.__eou__Your left brake light is out.	I was not aware of that.	I was aware of that.	I'm going to have to write you a ticket.
3409	12664	not		Do you have any idea why I pulled you over today?	I'm not sure.	I'm sure.	One of your brake lights is out.
3410	12665	not		Are you aware of the reason why I pulled you over?__eou__No, sir.__eou__I pulled you over because your brake light is out.	I'm sorry. I did not know that.	I'm sorry. I did know that.	I have to write you a ticket.
3411	12666	not		Order!__eou__Your Honor, I am ready to make my plea.__eou__What’s your plea?	I am pleading not guilty.	I am pleading guilty.	But all the evidence points to you.
3412	12667	not		Order in the court!__eou__I would like to make my plea.__eou__What is it?	I would like to plead not guilty.	I would like to plead guilty.	You do realize that all the evidence points to you?
3418	12685	not		I need order in the court!__eou__I am ready to make my plea.__eou__What do you plead?	I plead not guilty.	I plead guilty.	All the evidence indicates that you are guilty.
3423	12691	not		How does the political system work in your country?__eou__We have hundreds of constituencies and the voters in each one elect a member of parliament. Most people call them mp’s.__eou__Each mp belongs to a political party, right?	Almost all of them do. A few are independent. That means that they do not belong to a party. If one party more than half of the mp’s. they form a government. That means that they choose a prime Finist	Almost all of them do. A few are independent. That means that they do belong to a party. If one party more than half of the mp’s. they form a government. That means that they choose a prime Finist	What’s a cabinet?
3425	12695	not		Good afternoon, how can I be of service today?	My company wants to become involved in your Comprehensive Credit Granting. We are a very young company and I'm not at all sure if we meet your credit requirements.	My company wants to become involved in your Comprehensive Credit Granting. We are a very young company and I'm at all sure if we meet your credit requirements.	It is possible to take into account special circumstances, should the manager agree to it. If your credit rating has been class A in your initial trading period and your debt to asset ratio is sound, and then I'm sure the manager will see you to discuss it further. I'll set up a meeting for you.
3428	12709	not		Hello, how can I be of service?	Hello. I'm not sure who I need to speak to. I got this 50 yuan note today and it seems a little odd to me.	Hello. I'm sure who I need to speak to. I got this 50 yuan note today and it seems a little odd to me.	The first thing we do is check the feel of the paper ;d oes it feel too thick or too thin? Then we check the watermark. In my opinion it is counterfeit. I'll just run it through the scanner to double check.
3430	12718	not		Hello Mr Waterstone, what can I do for you today?__eou__Hello, Becky. Well, you see, I have this thing here, called a Fixed Deposit Certificate, and I've just noticed the date on it.__eou__Oh, I see. You have two choices here you can either redeem or renew.	I think I'll redeem, if that's not a problem.	I think I'll redeem, if that's a problem.	No problem at all, Mr Waterstone. Any preference as to how you want the money?
3433	12727	not		Hi, how can I help?	I was told to come over to this window if I want to make a withdrawal. I'm not withdrawing from a Current Account, you see. I want to withdraw from my Certificate of Deposit.	I was told to come over to this window if I want to make a withdrawal. I'm withdrawing from a Current Account, you see. I want to withdraw from my Certificate of Deposit.	Unfortunately, if you wish to withdraw on your C / D before the pre-decided date, you must give notice.
3436	12733	not		Foreign Currency Deposits Counter, yes. What can I do for you?	You see, I have these Euros, and of course they are of no use to me at the moment. So I'd like to save them in my account, but I'm not sure how to go about it.	You see, I have these Euros, and of course they are of no use to me at the moment. So I'd like to save them in my account, but I'm sure how to go about it.	OK. We offer 2 types of saving systems, Time Savings and Demand Savings. With Time Savings your money cannot be withdrawn for a certain period of time, but with Demand Savings your money is' on demand', you can withdraw at any time.
3437	12735	not		Morning, Madam. This is the window for Foreign Exchange Savings. How can I help you?__eou__I want to save some US dollars into my account.__eou__That's fine. Is it a Time Deposit?	Yes, that's what my husband advised me to do. But I'm not sure how long I should save for.	Yes, that's what my husband advised me to do. But I'm sure how long I should save for.	Well, we offer 5 grades as standard
3438	12743	not		Hi there, Mr Brown. Are you depositing or withdrawing today?	Sorry to say it, but neither of those. I'm here to close our account with you. The market around here has been dropping for a while now, and it's just not sensible for us to stay.	Sorry to say it, but neither of those. I'm here to close our account with you. The market around here has been dropping for a while now, and it's just sensible for us to stay.	I understand. So, what would you like to do with the balance?
3442	12768	not		Hello, again. Did you discuss everything with your colleagues?__eou__Yes, yes. It seems that everything is settled.__eou__Have you decided how you would like the salaries paid?	We have discussed it and decided that at the moment we would like the salaries to be paid into the employees's accounts, whether they are currently with this bank or not.	We have discussed it and decided that at the moment we would like the salaries to be paid into the employees's accounts, whether they are currently with this bank or.	That's not a problem.
