participant_id,variant_name,timestamp,comparison_id,preference,ground_truth,prefers_w_word,preference_strength,word
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00015,0.0,column_a,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_8011,50.0,column_b,0,4,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00024,100.0,column_b,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_1888,50.0,column_a,0,4,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_367,100.0,column_b,1,7,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_660,33.0,column_a,1,5,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_788,50.0,column_a,0,4,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_6078,33.0,column_a,1,5,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_794,67.0,column_b,1,5,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_768,67.0,column_b,1,5,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_81,0.0,column_a,1,7,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_8890,50.0,column_b,0,4,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00014,0.0,column_a,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_15,100.0,column_b,1,7,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_1817,0.0,column_a,1,7,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00018,100.0,column_b,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00009,0.0,column_a,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_1602,67.0,column_b,1,5,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00019,100.0,column_b,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00025,100.0,column_b,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_638,67.0,column_b,1,5,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_1038,50.0,column_b,0,4,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00021,100.0,column_b,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_1493,33.0,column_a,1,5,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_9954,17.0,column_a,1,6,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_1570,83.0,column_b,1,6,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_1579,83.0,column_b,1,6,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_6768,33.0,column_a,1,5,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_649,67.0,column_b,1,5,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_244,0.0,column_a,1,7,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_1142,17.0,column_a,1,6,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_2164,67.0,column_b,1,5,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_965,50.0,column_b,0,4,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_1001,50.0,column_a,0,4,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_2438,50.0,column_b,0,4,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00022,100.0,column_b,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_1891,67.0,column_b,1,5,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_7769,33.0,column_a,1,5,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_949,17.0,column_a,1,6,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_1686,0.0,column_a,1,7,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00002,0.0,column_a,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_1624,83.0,column_b,1,6,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_1647,0.0,column_a,1,7,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_698,83.0,column_b,1,6,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_1272,50.0,column_b,0,4,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00012,100.0,column_b,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_8242,50.0,column_a,0,4,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_501,33.0,column_b,-1,3,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00017,0.0,column_a,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_1697,83.0,column_b,1,6,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_1368,67.0,column_b,1,5,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00005,100.0,column_b,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_1154,100.0,column_b,1,7,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_687,67.0,column_b,1,5,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_309,0.0,column_a,1,7,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_2717,17.0,column_a,1,6,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_319,83.0,column_b,1,6,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00010,0.0,column_a,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00029,0.0,column_a,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_4722,50.0,column_a,0,4,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_460,100.0,column_b,1,7,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_71,0.0,column_a,1,7,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_865,100.0,column_b,1,7,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_226,83.0,column_b,1,6,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_686,0.0,column_a,1,7,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00000,0.0,column_a,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_1700,0.0,column_a,1,7,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_383,83.0,column_b,1,6,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_9268,50.0,column_a,0,4,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00023,0.0,column_a,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_702,67.0,column_b,1,5,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_2333,83.0,column_b,1,6,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_9687,67.0,column_a,-1,3,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_2232,33.0,column_b,-1,3,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00013,0.0,column_a,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_5138,17.0,column_a,1,6,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_4508,83.0,column_b,1,6,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,not_5,0.0,column_a,1,7,not
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_12662,67.0,column_b,1,5,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_8659,50.0,column_b,0,4,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,control_00004,100.0,column_b,1,7,control
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,only_745,17.0,column_a,1,6,only
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_1627,33.0,column_a,1,5,just
6634f3529f3dc58a0bf22552,variant_15,2026-05-20 16:06:40.770000+00:00,just_3236,83.0,column_a,-1,2,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_302,100.0,column_b,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00003,0.0,column_a,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_1907,50.0,column_a,0,4,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_315,100.0,column_a,-1,1,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_7,83.0,column_a,-1,2,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00011,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_491,0.0,column_a,1,7,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00008,0.0,column_a,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_7873,83.0,column_b,1,6,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_272,83.0,column_b,1,6,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00016,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_1446,0.0,column_a,1,7,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_2032,83.0,column_b,1,6,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_2038,83.0,column_b,1,6,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_4012,83.0,column_b,1,6,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00020,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_6675,50.0,column_a,0,4,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_1538,50.0,column_b,0,4,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_729,0.0,column_a,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00028,0.0,column_a,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00006,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_12718,100.0,column_a,-1,1,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00027,0.0,column_a,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_2118,100.0,column_b,1,7,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_5467,0.0,column_a,1,7,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00026,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_10613,83.0,column_b,1,6,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_379,0.0,column_a,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_969,0.0,column_a,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_1577,83.0,column_b,1,6,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00007,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_2405,0.0,column_a,1,7,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_966,50.0,column_a,0,4,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_1602,0.0,column_a,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00001,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_1461,67.0,column_b,1,5,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00015,0.0,column_a,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_8011,50.0,column_b,0,4,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00024,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_1888,100.0,column_a,-1,1,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_367,83.0,column_b,1,6,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_660,0.0,column_a,1,7,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_788,17.0,column_a,1,6,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_6078,0.0,column_a,1,7,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_794,100.0,column_b,1,7,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_768,50.0,column_b,0,4,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_81,0.0,column_a,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_8890,67.0,column_b,1,5,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00014,0.0,column_a,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_15,100.0,column_b,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_1817,0.0,column_a,1,7,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00018,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00009,0.0,column_a,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_1602,100.0,column_b,1,7,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00019,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00025,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_638,83.0,column_b,1,6,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_1038,100.0,column_b,1,7,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00021,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_1493,100.0,column_a,-1,1,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_9954,100.0,column_a,-1,1,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_1570,100.0,column_b,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_1579,83.0,column_b,1,6,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_6768,50.0,column_a,0,4,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_649,100.0,column_b,1,7,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_244,50.0,column_a,0,4,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_1142,0.0,column_a,1,7,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_2164,50.0,column_b,0,4,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_965,50.0,column_b,0,4,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_1001,17.0,column_a,1,6,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_2438,50.0,column_b,0,4,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00022,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_1891,17.0,column_b,-1,2,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_7769,50.0,column_a,0,4,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_949,0.0,column_a,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_1686,0.0,column_a,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00002,0.0,column_a,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_1624,100.0,column_b,1,7,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_1647,50.0,column_a,0,4,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_698,100.0,column_b,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_1272,50.0,column_b,0,4,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00012,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_8242,50.0,column_a,0,4,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_501,50.0,column_b,0,4,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00017,0.0,column_a,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_1697,100.0,column_b,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_1368,100.0,column_b,1,7,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00005,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_1154,50.0,column_b,0,4,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_687,67.0,column_b,1,5,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_309,0.0,column_a,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_2717,0.0,column_a,1,7,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_319,83.0,column_b,1,6,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00010,0.0,column_a,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00029,0.0,column_a,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_4722,33.0,column_a,1,5,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_460,100.0,column_b,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_71,0.0,column_a,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_865,100.0,column_b,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_226,83.0,column_b,1,6,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_686,0.0,column_a,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00000,0.0,column_a,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_1700,0.0,column_a,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_383,0.0,column_b,-1,1,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_9268,0.0,column_a,1,7,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00023,0.0,column_a,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_702,100.0,column_b,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_2333,100.0,column_b,1,7,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_9687,50.0,column_a,0,4,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_2232,17.0,column_b,-1,2,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00013,0.0,column_a,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_5138,0.0,column_a,1,7,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_4508,100.0,column_b,1,7,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,not_5,0.0,column_a,1,7,not
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_12662,100.0,column_b,1,7,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_8659,67.0,column_b,1,5,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,control_00004,100.0,column_b,1,7,control
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,only_745,50.0,column_a,0,4,only
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_1627,0.0,column_a,1,7,just
6a064a08fe0eaa0170bcdd92,variant_15,2026-05-20 16:15:36.884000+00:00,just_3236,50.0,column_a,0,4,just
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,not_309,50.0,column_b,0,4,not
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,only_1891,100.0,column_a,-1,1,only
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,only_1142,67.0,column_a,-1,3,only
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,control_00003,33.0,column_a,1,5,control
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,control_00000,67.0,column_b,1,5,control
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,not_949,33.0,column_a,1,5,not
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,not_969,67.0,column_b,1,5,not
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,control_00026,0.0,column_a,1,7,control
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,just_6675,17.0,column_b,-1,2,just
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,not_226,17.0,column_b,-1,2,not
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,only_1602,83.0,column_a,-1,2,only
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,just_2717,17.0,column_b,-1,2,just
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,not_1700,83.0,column_b,1,6,not
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,only_2032,17.0,column_a,1,6,only
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,just_788,17.0,column_b,-1,2,just
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,only_2118,100.0,column_b,1,7,only
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,not_686,83.0,column_b,1,6,not
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,control_00008,17.0,column_a,1,6,control
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,control_00011,0.0,column_a,1,7,control
5ef66e81cf5fa435ea9a4e8d,variant_3,2026-05-20 16:21:03.562000+00:00,control_00019,0.0,column_a,1,7,control
