id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
11373	not	[NO CONTEXT]	Still, you should not let down your guard. Some details should be paid attention to.	Still, you should let down your guard. Some details should be paid attention to.	At this moment you can thank the interviewer again for the opportunity of the interview.	-54.566650390625	-54.23486328125	2.0044943636178606e-24	2.7931750250416464e-24	-0.331787109375	0.7176400854393195	False
11374	not	[NO CONTEXT]	Sure, company rules are not very strict at this point.	Sure, company rules are very strict at this point.	Thank you for telling me that.	-21.326934814453125	-22.019973754882812	5.468017479176875e-10	2.7343046850668363e-10	0.6930389404296875	1.9997835314549874	False
11375	not	[NO CONTEXT]	Yes, it is not easy.	Yes, it is easy.	It is OK with me. I enjoy being busy and learning new things.	-50.13970947265625	-48.8323974609375	1.677261783983761e-22	6.199536833159993e-22	-1.30731201171875	0.2705463051711295	False
11380	not	[NO CONTEXT]	It should also be truthful and realistic. Do not blindly blow your own horn.	It should also be truthful and realistic. Do blindly blow your own horn.	You should particularly state your strong points which are closely related to the position you are applying for.	-52.9915771484375	-54.106048583984375	9.683903589905121e-24	3.1771788465774533e-24	1.114471435546875	3.047956711765501	False
11387	not	[NO CONTEXT]	When can I know whether I'm accepted or not?	When can I know whether I'm accepted or?	In about 3 to 4 days.	-30.611129760742188	-30.246078491210938	5.078731578668975e-14	7.316359079387306e-14	-0.36505126953125	0.6941610606534478	False
11395	not	[NO CONTEXT]	Small rooms, small window, a small desk shared by three people. I would have been interrupted all the time and for sure not be able to deliver good work.	Small rooms, small window, a small desk shared by three people. I would have been interrupted all the time and for sure be able to deliver good work.	Sounds bad! Lucky you! You didn’t take that job. I think a good office environment is also important to work efficiently.	-85.44091796875	-85.7119140625	7.824936059036831e-38	5.96744863223702e-38	0.27099609375	1.3112699482263486	False
11398	not	[NO CONTEXT]	Not at all! I like the design so much. The designer must have thought really hard to come out with such a brilliant concept.	at all! I like the design so much. The designer must have thought really hard to come out with such a brilliant concept.	Well, I doubt that.	-24.0604248046875	-23.364501953125	3.553777841124499e-11	7.127311323351635e-11	-0.6959228515625	0.4986140888052755	False
11402	not	[NO CONTEXT]	I'm not sure of that. Do you know?	I'm sure of that. Do you know?	I just know a little. First you need to include your basic information, such as your name, age, gender and major, etc.	-82.36853408813477	-82.77118682861328	1.6896632684611064e-36	1.1296146074214217e-36	0.4026527404785156	1.4957873750571544	False
11406	not	[NO CONTEXT]	After you send the letter of inquiry, you should pay close attention not to miss any reply.	After you send the letter of inquiry, you should pay close attention to miss any reply.	OK, I know now.	-25.990234375	-26.54638671875	5.15922689092722e-12	2.9583580369551295e-12	0.55615234375	1.7439494565834635	False
11408	not	[NO CONTEXT]	Yes, very urgent. And there is no other fax machine around. And the office of our boss is closed, so I can not use his machine either. And his secretary is out. Do you have any suggestion?	Yes, very urgent. And there is no other fax machine around. And the office of our boss is closed, so I can use his machine either. And his secretary is out. Do you have any suggestion?	Either call this extension number 0085 or ask them to send the fax to you as e-mail, you print it out.	-102.8455810546875	-106.7650146484375	2.161382644368378e-45	4.2908494583693527e-47	3.91943359375	50.371905734249786	False
11410	not	[NO CONTEXT]	Yes. I want to apply for the accountant in your corporation and I think it is not beyond attainment.	Yes. I want to apply for the accountant in your corporation and I think it is beyond attainment.	Great. Could you tell me something about cash control?	-47.212646484375	-47.16259765625	3.1319019397783557e-21	3.292638755424651e-21	-0.050048828125	0.9511829788854061	False
11415	not	[NO CONTEXT]	Not really. What’s up?	really. What’s up?	Well, I need a hand with the fax machine. My fax is not going through.	-56.582763671875	-56.145751953125	2.669426493708192e-25	4.1324703329431253e-25	-0.43701171875	0.6459638614772678	False
11416	not	[NO CONTEXT]	I’m not good at speaking in public. I feel uncomfortable when I speak in public.	I’m good at speaking in public. I feel uncomfortable when I speak in public.	that’s not a problem. It’s unnecessary for this position.	-55.69970703125	-54.85009765625	6.455421327097585e-25	1.5097507569906861e-24	-0.849609375	0.427581923519937	False
11427	not	[NO CONTEXT]	I wonder if Mr. Smith forgot your meeting. I am afraid he left this office this morning and is not expected back until 4 p. m. Let me find out if he made arrangements for someone else to meet with you in his place. Will you please have a seat?	I wonder if Mr. Smith forgot your meeting. I am afraid he left this office this morning and is expected back until 4 p. m. Let me find out if he made arrangements for someone else to meet with you in his place. Will you please have a seat?	Sure.	-12.482421875	-12.55859375	3.792739885956123e-06	3.514568675162336e-06	0.076171875	1.0791480367874553	False
11438	not	[NO CONTEXT]	Well, I'm glad I had a chance to see these samples, but I'm really not in a position to make a decision right now.	Well, I'm glad I had a chance to see these samples, but I'm really in a position to make a decision right now.	Would you like me to leave the samples with you?	-29.559494018554688	-30.806232452392578	1.4537002324724725e-13	4.1785272400006706e-14	1.2467384338378906	3.4789775176199145	False
11443	not	[NO CONTEXT]	That's right, Ms. Bower. How are you? I'm not sure if I’ll be able to fit you in this week, I’m afraid.	That's right, Ms. Bower. How are you? I'm sure if I’ll be able to fit you in this week, I’m afraid.	I understand, Mr. Carmichael. I'd be glad to make it some time next week.	-51.608863830566406	-50.71736145019531	3.8597148523376305e-23	9.413037427128699e-23	-0.8915023803710938	0.41003925483328035	False
11445	not	[NO CONTEXT]	Oh, sorry to interrupt you. But I am calling to say goodbye to you. I am awfully sorry to tell you that I am afraid I could not see you off at the airport tomorrow, because I will have to attend a very important meeting.	Oh, sorry to interrupt you. But I am calling to say goodbye to you. I am awfully sorry to tell you that I am afraid I could see you off at the airport tomorrow, because I will have to attend a very important meeting.	It doesn't matter, Mr.Lin. I can understand. I know you are always very busy. Work must come first.	-72.06591796875	-73.91287231445312	5.036971492151366e-32	7.944149567922067e-33	1.846954345703125	6.340479177897546	False
11453	not	[NO CONTEXT]	Not too bad, thanks. And you?	too bad, thanks. And you?	Fine. Listen. Are you free on Wednesday night? I'd like to invite you to dinner.	-55.78790283203125	-55.0177001953125	5.910464907170027e-25	1.2767809615616053e-24	-0.77020263671875	0.46291925436772297	False
11463	not	[NO CONTEXT]	That's not very fair. What did you do?	That's very fair. What did you do?	There wasn't really anything that I could do. There's always been a lot of bad blood between my manager and myself. If I had said anything, he would have fired me for sure.	-90.63041687011719	-87.91255187988281	4.362245072180255e-40	6.607905576757483e-39	-2.717864990234375	0.06601554791466649	False
11466	not	[NO CONTEXT]	I'm not sure, but let me check my schedule ... Ah, no. I have nothing then.	I'm sure, but let me check my schedule ... Ah, no. I have nothing then.	Great! Our president has asked me to come over to invite you to the banquet held in your honor at the Beijing Hotel at 7:00. Here's an invitation card for you.	-111.9682559967041	-111.82936573028564	2.359414653284491e-49	2.7109627400173966e-49	-0.13889026641845703	0.8703235269361725	False
11471	not	[NO CONTEXT]	Not bad, thanks! Our company has sent me to pick you up here.	bad, thanks! Our company has sent me to pick you up here.	That is so nice of you.	-20.83349609375	-20.53076171875	8.956278871379212e-10	1.2122814961104708e-09	-0.302734375	0.7387953128142987	False
11474	not	[NO CONTEXT]	Ha ... I am not sure.	Ha ... I am sure.	I feel quite embarrassed for having to request a pay raise so quickly.	-58.6298828125	-57.3671875	3.446397923080242e-26	1.2182797525984067e-25	-1.2626953125	0.2828905196634513	False
11480	not	[NO CONTEXT]	I'm afraid not. He has a meeting tomorrow morning.	I'm afraid. He has a meeting tomorrow morning.	Could I possibly make it early in the afternoon?	-35.82757568359375	-35.77447509765625	2.7560150234367193e-16	2.906316262950094e-16	-0.0531005859375	0.9482846235871075	False
11487	not	[NO CONTEXT]	Well, as the other guys are still not in, I’ll introduce you to them later.	Well, as the other guys are still in, I’ll introduce you to them later.	All right.	-10.55908203125	-9.75341796875	2.5956667855313024e-05	5.809575451832776e-05	-0.8056640625	0.44679113078950283	False
11488	not	[NO CONTEXT]	I think I know it. I wonder whether the agreement has the guarantee of law or not.	I think I know it. I wonder whether the agreement has the guarantee of law or.	Of course, you can believe us. Both sides should act according to the provisions of the agreement. Please sign the agreement.	-71.95080947875977	-72.84222793579102	5.651457616175452e-32	2.3175139550086437e-32	0.89141845703125	2.4385862289896645	False
11492	not	[NO CONTEXT]	Could you cover for me on Tuesday? I'm not coming back until Wednesday.	Could you cover for me on Tuesday? I'm coming back until Wednesday.	Sure. What’s up?	-26.9951171875	-27.5859375	1.8887286455803e-12	1.0461153281563289e-12	0.5908203125	1.8054688567741288	False
11500	not	[NO CONTEXT]	Are you interested in going sightseeing, Mr. Simpson? I think you are here not only for the negotiation but also for sightseeing.	Are you interested in going sightseeing, Mr. Simpson? I think you are here only for the negotiation but also for sightseeing.	I heard that there are some beauty spots and places of historical interest in this city.	-43.13238525390625	-43.1424560546875	1.85286207833333e-19	1.83429591843244e-19	0.01007080078125	1.0101216819567238	False
11501	not	[NO CONTEXT]	No, not at the moment.	No, at the moment.	Well, I’ll have to discuss your application with my colleagues, and we’ll get back to you early next week.	-59.23749923706055	-59.4032096862793	1.8770721216949288e-26	1.5904273147911107e-26	0.16571044921875	1.1802313153439938	False
11512	not	[NO CONTEXT]	Not yet. But do you have any experience as an assistant?	yet. But do you have any experience as an assistant?	Yes. I have a lot of experience in that. I have worked for the sales company as an assistant since finishing my university.	-70.87454223632812	-69.84561157226562	1.6579727920688485e-31	4.639127503647473e-31	-1.0289306640625	0.35738892512984	False
11516	not	[NO CONTEXT]	I am not familiar with the medicine industry, and I don't think it fits me well.	I am familiar with the medicine industry, and I don't think it fits me well.	Then how about the others?	-29.916015625	-29.7685546875	1.0177462094192108e-13	1.179453884288015e-13	-0.1474609375	0.8628961445436927	False
11530	not	[NO CONTEXT]	Not exactly. Our address is' www. zhilian-zhaopin. com. CN'.	exactly. Our address is' www. zhilian-zhaopin. com. CN'.	I am sorry, could you repeat it please?	-25.853759765625	-25.65948486328125	5.913638836384922e-12	7.181700925076605e-12	-0.19427490234375	0.8234315098998423	False
11541	not	[NO CONTEXT]	Do I have to wear ear muffs and gloves? I am not used to working with them on.	Do I have to wear ear muffs and gloves? I am used to working with them on.	Yes, you have to. It is a safety rule of the company. You could not only lose your job but your hearing if you don't.	-76.22671508789062	-75.40966033935547	7.855218389311683e-34	1.7782819995704447e-33	-0.8170547485351562	0.4417307486219374	False
11543	not	[NO CONTEXT]	Not at all. It was a pleasure. Perhaps you will come out with us again while you are here.	at all. It was a pleasure. Perhaps you will come out with us again while you are here.	Yes, I'd love to. Thanks again. Goodbye.	-32.35400390625	-31.03997802734375	8.888626060090418e-15	3.3075683256049846e-14	-1.31402587890625	0.268735977161246	False
11547	not	[NO CONTEXT]	You are not late, Mr. Thomas. There're still 15 minutes to go. Mr. White has just called you.	You are late, Mr. Thomas. There're still 15 minutes to go. Mr. White has just called you.	What did he say?	-14.88330078125	-14.39013671875	3.4376732774521155e-07	5.629152692785018e-07	-0.4931640625	0.6106910693430364	False
11553	not	[NO CONTEXT]	I'm not sure. Let's look up the catalogue.	I'm sure. Let's look up the catalogue.	Will you give some advice on this experiment?	-42.7353515625	-42.4140625	2.755958250321145e-19	3.8002021659647887e-19	-0.3212890625	0.7252135886358739	False
11561	not	[NO CONTEXT]	It is not very complicated. You can send your resume to the e-mail address of our company.	It is very complicated. You can send your resume to the e-mail address of our company.	What is the next step?	-15.975341796875	-16.544677734375	1.1534458507344929e-07	6.527362845520993e-08	0.5693359375	1.7670932013929257	False
11568	not	[NO CONTEXT]	I have a master's degree in HR management in Peking University. And I worked as a HR manager in a European enterprise for many years. I know it is not just some clerical issues, but more social work with reason and patience.	I have a master's degree in HR management in Peking University. And I worked as a HR manager in a European enterprise for many years. I know it is just some clerical issues, but more social work with reason and patience.	Great. What about having a formal interview on Monday next week?	-56.0814208984375	-55.610931396484375	4.407053944450716e-25	7.054713171133169e-25	-0.470489501953125	0.6246964033185249	False
11588	not	[NO CONTEXT]	I hope to change because my current job is not within my chosen field.Since my major was international banking, I really hope to work at a bank.	I hope to change because my current job is within my chosen field.Since my major was international banking, I really hope to work at a bank.	Then, why do you want to work for our bank since it's a new establishment in Shanghai?	-60.508453369140625	-60.365447998046875	5.266384856631179e-27	6.07601779091151e-27	-0.14300537109375	0.8667494134906291	False
11594	not	[NO CONTEXT]	Sorry, but he's not in. May I take a message for you?	Sorry, but he's in. May I take a message for you?	This is Robert Jordan.Would you ask him to call me back, please?	-53.000213623046875	-53.805877685546875	9.600628919829886e-24	4.289475851381198e-24	0.8056640625	2.2381822983660147	False
11598	not	[NO CONTEXT]	I'm afraid not. He's gone for the rest of the day.	I'm afraid. He's gone for the rest of the day.	Is there anywhere I can reach him?	-33.8333740234375	-33.78271484375	2.024661186949662e-15	2.129871291054706e-15	-0.0506591796875	0.9506026000036161	False
11600	not	[NO CONTEXT]	It says smoking is not allowed in any private offices. It might be the most terrible thing for you.	It says smoking is allowed in any private offices. It might be the most terrible thing for you.	I can smoke outside of the office. But what else does it say?	-47.2431640625	-48.25927734375	3.0377675599723353e-21	1.0996694219362234e-21	1.01611328125	2.7624370555140474	False
11601	not	[NO CONTEXT]	It's an e-mail. It says, We need to meet. I'll give you a sweet treat. It's not what you think.	It's an e-mail. It says, We need to meet. I'll give you a sweet treat. It's what you think.	Uh-oh. He's heating up. What are you going to do now?	-45.291412353515625	-46.32361602783203	2.1388953546907184e-20	7.619196554084407e-21	1.0322036743164062	2.807245277776861	False
11605	not	[NO CONTEXT]	Maybe you should communicate with him just like a friend, not a boss.	Maybe you should communicate with him just like a friend, a boss.	Oh, I always have difficulty in getting along with the staff.	-44.3553466796875	-42.953369140625	5.454032155624463e-20	2.216097190078292e-19	-1.4019775390625	0.24610979067356603	False
11607	not	[NO CONTEXT]	Not yet. To tell you the truth, I don't know how to write it. I've considered it for several days.	yet. To tell you the truth, I don't know how to write it. I've considered it for several days.	What? Man, you don't know how to write a project report? That's sounds a little bit ridiculous.	-70.00629425048828	-72.04695510864258	3.950505843372507e-31	5.133398252009598e-32	2.040660858154297	7.695693280422928	False
11610	not	[NO CONTEXT]	I'm afraid not. I've promised my girlfriend. We'll travel southwards to find a job that offers higher pay.	I'm afraid. I've promised my girlfriend. We'll travel southwards to find a job that offers higher pay.	OK, I'd like to say that I've really enjoyed working with you. However, I think you should work harder for your new job and then you can ask for higher pay.	-91.7388916015625	-92.0224609375	1.4398113789949527e-40	1.084308853091729e-40	0.2835693359375	1.327860945605642	False
11612	not	[NO CONTEXT]	Not at all. I’ll be glad to do it.	at all. I’ll be glad to do it.	Thank you very much.	-14.685531616210938	-13.092987060546875	4.1894272695546625e-07	2.0596241144066298e-06	-1.5925445556640625	0.20340737128928116	False
11614	not	[NO CONTEXT]	Not at all. Take a seat. Now what can I do for you?	at all. Take a seat. Now what can I do for you?	I want to leave the department. Do you think I could put info a transfer?	-75.4415283203125	-74.1497802734375	1.7225052098561115e-33	6.268441726991418e-33	-1.291748046875	0.2747900171806877	False
11623	not	[NO CONTEXT]	Not too bad, I suppose.	too bad, I suppose.	What did the woman ask you?	-27.2734375	-28.3388671875	1.429870121367547e-12	4.927043051628093e-13	1.0654296875	2.9020857061418623	False
11626	not	[NO CONTEXT]	Yes, I like it very much, the work was not very demanding, and the people I work with were friendly.	Yes, I like it very much, the work was very demanding, and the people I work with were friendly.	Why do you want to leave the company?	-23.068267822265625	-23.6573486328125	9.584701184339557e-11	5.3179473377083954e-11	0.589080810546875	1.8023309701426617	False
11629	not	[NO CONTEXT]	No, I can’t speak French. But I can speak Italian, not very well though.	No, I can’t speak French. But I can speak Italian, very well though.	... Can you start next week?	-41.285888671875	-41.392333984375	1.1742656834967698e-18	1.0556932810232818e-18	0.1064453125	1.1123170949412087	False
11630	not	[NO CONTEXT]	He'll do it. He's too proud not to.	He'll do it. He's too proud to.	You've got everyone figured out, don't you?	-36.378570556640625	-37.40563201904297	1.5885012017589583e-16	5.687748990429137e-17	1.0270614624023438	2.7928468791994048	False
11633	not	[NO CONTEXT]	I guess not.	I guess.	I hope you're not turning into a sissy on me, Dave.	-52.99072265625	-52.70556640625	9.692181946258904e-24	1.2890309475290873e-23	-0.28515625	0.7518967612715286	False
11634	not	[NO CONTEXT]	Not at all. Take a seat. Now what can I do for you?	at all. Take a seat. Now what can I do for you?	I want to leave the department. Do you think I could put info a transfer?	-75.4415283203125	-74.1497802734375	1.7225052098561115e-33	6.268441726991418e-33	-1.291748046875	0.2747900171806877	False
11640	not	[NO CONTEXT]	I don’t see why not.	I don’t see why.	And may I take Friday off?	-41.259033203125	-41.429443359375	1.20622840481628e-18	1.017235154990643e-18	0.17041015625	1.185791111227743	False
11643	not	[NO CONTEXT]	I know I should be pretty happy here, but I'm not finding the kind of job satisfaction I need. I'm a good graphic designer ...	I know I should be pretty happy here, but I'm finding the kind of job satisfaction I need. I'm a good graphic designer ...	One of the best in the company.	-25.802490234375	-25.736572265625	6.2247350646752556e-12	6.648882864822393e-12	-0.06591796875	0.9362076594263377	False
11645	not	[NO CONTEXT]	I'm not interested, Zina.	I'm interested, Zina.	Don't play hard to get. The pay is good. You'd be working with Elvin again.	-79.55911254882812	-83.0916748046875	2.8048938804110486e-35	8.198683856575559e-37	3.532562255859375	34.211514061021525	False
11646	not	[NO CONTEXT]	As I see it, he lacks the proper vision. His style is more about survival, and he's not taking the company anywhere.He' s treading water instead of swimming.	As I see it, he lacks the proper vision. His style is more about survival, and he's taking the company anywhere.He' s treading water instead of swimming.	Well, I confess I've had my doubts about his abilities before. It seems he mainly got the job because his famous aunt pulled some strings.	-99.61003112792969	-99.4281005859375	5.49430973921788e-44	6.590594163299034e-44	-0.1819305419921875	0.8336592427150163	False
11653	not	[NO CONTEXT]	Right. The faint of heart should not apply.	Right. The faint of heart should apply.	I really feel sorry for that rhumba boy if he ever identifies himself.	-71.89727783203125	-72.31985473632812	5.962233408058905e-32	3.907384559181134e-32	0.422576904296875	1.5258885624783252	False
11657	not	[NO CONTEXT]	Vince. We're both busy, so I'm not going to beat around the bush. I need a raise.	Vince. We're both busy, so I'm going to beat around the bush. I need a raise.	I can't do that, Zina. You know I can't.	-43.72166442871094	-43.241607666015625	1.0278326255620239e-19	1.6611482844873788e-19	-0.4800567626953125	0.6187482689898496	False
11663	not	[NO CONTEXT]	Sorry, but he's not in. May I take a message for you?	Sorry, but he's in. May I take a message for you?	This is Robert Jordan.Would you ask him to call me back, please?	-53.000213623046875	-53.805877685546875	9.600628919829886e-24	4.289475851381198e-24	0.8056640625	2.2381822983660147	False
11666	not	[NO CONTEXT]	Well, you're working very hard but not efficiently.And you don't work well with other employees.	Well, you're working very hard but efficiently.And you don't work well with other employees.	Well, some of those other guys are not the same kind I'd like to communicate with, but if that's important to you. I'll try to get along with them.	-108.920654296875	-107.22015380859375	4.9700513241163625e-48	2.7219419074158793e-47	-1.70050048828125	0.18259211596601496	False
11675	not	[NO CONTEXT]	Well, not exactly, but I have shown some of my foreign friends around Beijing.	Well, exactly, but I have shown some of my foreign friends around Beijing.	Once in a while we have visitors from abroad and I would like to be able to ask my secretary to take them shopping and sightseeing.	-81.72605895996094	-82.3509750366211	3.2123552403124564e-36	1.719594162869943e-36	0.6249160766601562	1.8680891745707877	False
11676	not	[NO CONTEXT]	Not at all. Take a seat. Now, what can I do for you?	at all. Take a seat. Now, what can I do for you?	I want to leave the department. Do you think I could put in for a transfer?	-53.2559814453125	-52.4615478515625	7.43397557689345e-24	1.6452778690376974e-23	-0.79443359375	0.45183708580736515	False
11681	not	[NO CONTEXT]	Oh, really? Would you transfer to another company if it is not what you expected?	Oh, really? Would you transfer to another company if it is what you expected?	I don’t think so. As the saying goes, A great oak needs deep roots. I’m really interested in this job.	-82.51258850097656	-83.42448425292969	1.4629791154891777e-36	5.877692117561097e-37	0.911895751953125	2.4890366596749023	False
11682	not	[NO CONTEXT]	I'm not good at sports, I have never played tennis, and I know I would be terrible.	I'm good at sports, I have never played tennis, and I know I would be terrible.	You should try it.It' s a great game. Come on, let me help you. I'm a good player, and a good teacher, too.What do you say?	-95.3095703125	-94.89932250976562	4.0511613506111565e-42	6.105874838489642e-42	-0.410247802734375	0.6634858161641023	False
11687	not	[NO CONTEXT]	I'm afraid not. I've promised my girlfriend. We're going to travel south to find jobs that offer higher pay.	I'm afraid. I've promised my girlfriend. We're going to travel south to find jobs that offer higher pay.	OK. I'd like to say that I've really enjoyed working with you.However, I think you should work harder at your new job and then you can ask for higher pay.	-97.9564208984375	-97.88037109375	2.8712230829765687e-43	3.0980965444760926e-43	-0.0760498046875	0.9267700479173125	False
11691	not	[NO CONTEXT]	If that's the case. there's not much point in further discussion. We might as well call the whole deal off.	If that's the case. there's much point in further discussion. We might as well call the whole deal off.	What I mean is that we'll never be able to come down to your price. The gap is too great.	-70.16456604003906	-70.44478607177734	3.372221893791621e-31	2.548109753203841e-31	0.28022003173828125	1.3234209749213472	False
11692	not	[NO CONTEXT]	Only 3 %? That's not much. If you could make some concessions, we would probably buy some of your other products.	Only 3 %? That's much. If you could make some concessions, we would probably buy some of your other products.	OK. OK. I don't want to haggle with you. Let's say, how about 3.5 %?	-62.507402420043945	-62.795406341552734	7.134771204628337e-28	5.349356441053973e-28	0.28800392150878906	1.3337625344746304	False
11700	not	[NO CONTEXT]	Yes. I promise it will not happen again.	Yes. I promise it will happen again.	We look forward to your settlement at an early date.	-41.1773681640625	-41.83576965332031	1.3088691365212346e-18	6.775730023903522e-19	0.6584014892578125	1.9317020186810667	False
11702	not	[NO CONTEXT]	I do hope this undesirable incident will not stand in the way of our future business.	I do hope this undesirable incident will stand in the way of our future business.	Thank you for your understanding.	-21.465972900390625	-22.701263427734375	4.758240844964869e-10	1.3834598541258533e-10	1.23529052734375	3.439377608807731	False
11703	not	[NO CONTEXT]	We hope this matter will not affect our good relations in our future dealings.	We hope this matter will affect our good relations in our future dealings.	Of course not. We have cooperated for a long time.	-33.507835388183594	-36.368770599365234	2.8037028970446687e-15	1.6041449746198975e-16	2.8609352111816406	17.477864790300558	False
11722	not	[NO CONTEXT]	Well, I'm not too happy about it.	Well, I'm too happy about it.	What's wrong with it?	-18.12158203125	-18.49755859375	1.3486427450722978e-08	9.260029581472121e-09	0.3759765625	1.4564129986914103	False
11726	not	[NO CONTEXT]	I'm not sure ... well, first, it couldn't be George. He is such a kiss-ass. He'd wash the boss's dog if he asked.	I'm sure ... well, first, it couldn't be George. He is such a kiss-ass. He'd wash the boss's dog if he asked.	No, it's not going to be George. I don't think it's Andy either. He is involved with the boss's sister in-law. And you know how whipped our boss is.	-101.84790802001953	-102.4783763885498	5.861591564278026e-45	3.120373780793852e-45	0.6304683685302734	1.8784901989487883	False
11728	not	[NO CONTEXT]	Maybe. But that's not kept the new boss from breathing down my neck. To be honest, I've got a better offer from another company.	Maybe. But that's kept the new boss from breathing down my neck. To be honest, I've got a better offer from another company.	Oh that's great, congratulations! What's your new position?	-38.904052734375	-38.009521484375	1.2711142099672726e-17	3.10938543246488e-17	-0.89453125	0.4087991783506979	False
11734	not	[NO CONTEXT]	Not at all. Go ahead.	at all. Go ahead.	I've heard that the company is very strict with its staff.Is that true?	-58.425048828125	-57.12548828125	4.229837556999462e-26	1.551370980599836e-25	-1.299560546875	0.27265158430151887	False
11738	not	[NO CONTEXT]	Well, it's not as good as my French. I can speak it reasonably well, but my written Spanish isn't very good.	Well, it's as good as my French. I can speak it reasonably well, but my written Spanish isn't very good.	I see. Well, we have a lot of Spanish customers, but you wouldn't need to write any Spanish here.	-66.65265655517578	-65.70183944702148	1.1301056700283112e-29	2.924513815092502e-29	-0.9508171081542969	0.38642514328234284	False
11740	not	[NO CONTEXT]	I am looking for a growth opportunity, which I feel is not available at my current employer. In terms of skills, I am Microsoft certified in Windows XP and several other operating systems.	I am looking for a growth opportunity, which I feel is available at my current employer. In terms of skills, I am Microsoft certified in Windows XP and several other operating systems.	Where do you see yourself five years from now?	-19.41595458984375	-19.250259399414062	3.696222111596279e-09	4.362330520183758e-09	-0.1656951904296875	0.847304461341132	False
11746	not	[NO CONTEXT]	I'm calling to tell you that the merchandise ordered last month has not arrived yet.	I'm calling to tell you that the merchandise ordered last month has arrived yet.	I'm sorry, hold on a moment. I'll check it out. But we have already shipped it to you last month. Would you like us to contact the express company to know what's going on?	-101.22873306274414	-104.35482406616211	1.0887290742184682e-44	4.7783256922911686e-46	3.1260910034179688	22.78473976721397	False
11748	not	[NO CONTEXT]	Yes. We have. We chose the location in the northeast of the city, not too far from the airport and on the edge of the CBD.	Yes. We have. We chose the location in the northeast of the city, too far from the airport and on the edge of the CBD.	Why didn’t we choose an office in the CBD?	-28.61376953125	-28.2772216796875	3.742810042892701e-13	5.240330292336432e-13	-0.3365478515625	0.7142317056553218	False
11752	not	[NO CONTEXT]	Don't take any chances. It'd be best if you told him and promised not to be late again. He's already mad at you for last 2 times. Any more and he might fire you.	Don't take any chances. It'd be best if you told him and promised to be late again. He's already mad at you for last 2 times. Any more and he might fire you.	You said it. It won't happen again. Do you really think he'd fire me?	-49.30078125	-49.61512756347656	3.880992018662764e-22	2.834156841085126e-22	0.3143463134765625	1.3693638836080897	False
11755	not	[NO CONTEXT]	Not bad. But there is more room for improvement.	bad. But there is more room for improvement.	I jumped the gun.	-25.4794921875	-24.72607421875	8.597994070429678e-12	1.8264273741989457e-11	-0.75341796875	0.4707547746978266	False
11758	not	[NO CONTEXT]	The company regulates that men should wear a suit and tie in business meeting. Company policy is not negotiable.	The company regulates that men should wear a suit and tie in business meeting. Company policy is negotiable.	I appreciate it. It is related to company image.	-45.69580078125	-46.2415771484375	1.4274663343553045e-20	8.270622716416925e-21	0.5457763671875	1.7259478316207422	False
11760	not	[NO CONTEXT]	To some extent, it is. Anyway, whether they like it or not, they do give people a very good impression.	To some extent, it is. Anyway, whether they like it or, they do give people a very good impression.	But it is unjust to judge a book by its cover. If they’re not happy or comfortable with their clothes, they can be less productive.	-90.42391967773438	-91.61801147460938	5.362788283808091e-40	1.6248122085792665e-40	1.194091796875	3.3005588310401146	False
11768	not	[NO CONTEXT]	Actually not! Our company pays for performance.	Actually! Our company pays for performance.	I like this system. It will encourage the best employees and motivate those who want to make a change at work.	-72.09478759765625	-70.641357421875	4.893634985484404e-32	2.0933809972514538e-31	-1.45343017578125	0.23376704918548508	False
11769	not	[NO CONTEXT]	Thanks, Monica. Without support from you and other colleagues, I would not have made it.	Thanks, Monica. Without support from you and other colleagues, I would have made it.	I hope I could get promoted some day. Tell me about your experience, ok?	-68.1572265625	-66.3974609375	2.5101091225579615e-30	1.458643303208542e-29	-1.759765625	0.17208519156373156	False
11770	not	[NO CONTEXT]	This title does not only give you a raising pay-check, but also increase responsibilities. Congratulations, and hope the best for you.	This title does only give you a raising pay-check, but also increase responsibilities. Congratulations, and hope the best for you.	Thank you, I will be doing my best.	-27.32257080078125	-27.6845703125	1.3613138711881359e-12	9.478593084285378e-13	0.36199951171875	1.4361982406915084	False
11774	not	[NO CONTEXT]	That is true. Some people will misunderstand your intention and lets you do it in the long threatening way. For example, it is not sensible at all to arguing with the others or correcting someone in front of other people. To show your friendliness and willingness to share is much more important than to show off.	That is true. Some people will misunderstand your intention and lets you do it in the long threatening way. For example, it is sensible at all to arguing with the others or correcting someone in front of other people. To show your friendliness and willingness to share is much more important than to show off.	You are quite right. Thank you for sharing your experience with me. I learned a lot.	-44.55696105957031	-44.69062042236328	4.458180843984562e-20	3.900409070542104e-20	0.13365936279296875	1.1430034038365455	False
11775	not	[NO CONTEXT]	Not a good day. I hate to tell you that Mr. Thomas wants to see the profit’s statement for new project tomorrow morning.	a good day. I hate to tell you that Mr. Thomas wants to see the profit’s statement for new project tomorrow morning.	I can’t believe it. I guess I’ll be here until 10 again tonight.	-51.5537109375	-51.69189453125	4.078569039819506e-23	3.552183936142361e-23	0.13818359375	1.1481863307587596	False
