id	word	context	w_word	wo_word	followup	with-without_diff
10105	just	Can I order something from the kitchen?	Just tell me what you'd like, please.	Tell me what you'd like, please.	A bottle of champagne, lobster tail, and filet mignon, medium rare would hit the spot.	0.012154042113060815
10115	just	I am checking out. Here is the key to my room.	Thank you. I'll just print out your receipt, and then you're free to go. Here you go!	Thank you. I'll print out your receipt, and then you're free to go. Here you go!	Thanks.	0.042914518239546506
10116	just	Hi, I'm out of here. Here's my key.	Give me just a few seconds, sir, and I'll hand you your receipt. Here you are.	Give me a few seconds, sir, and I'll hand you your receipt. Here you are.	Thank you.	-0.010531187462968994
10119	just	Hello. I'm leaving. Here is my key.	Just one second, sir, and I'll give you your receipt. Here you go.	One second, sir, and I'll give you your receipt. Here you go.	Thank you very much.	0.07774424806309232
10127	just	Why am I being charged $ 10 for a movie that I never ordered?__eou__Sir, according to your file, you spent Monday evening watching' Titanic.'__eou__Well, the file is wrong. I was at a great concert that night.	Well, this wouldn't be the first time that a file was wrong. Just a moment, please.	Well, this wouldn't be the first time that a file was wrong. A moment, please.	Thank you for taking care of it so quickly.	0.04893438594857491
10130	just	I should tell you that I'm checking out in about 30 minutes.__eou__I'm ready when you are, sir.__eou__Very good! Now, it's still morning here in New York.	You are so right, sir. The clock just struck nine.	You are so right, sir. The clock struck nine.	I'm going to spend some time exploring the city. What can I do with my luggage?	0.08169603707936224
10131	just	Do you know that I'm checking out in about 30 minutes?	Just say the word, sir.	Say the word, sir.	Excellent! Now, as you know, the day has barely begun.	0.13579450460852138
10134	just	I need to get a taxi.__eou__We have a variety of transportation services. Would you prefer a private vehicle to a taxi?	No, that won't be necessary. I just need a taxi.	No, that won't be necessary. I need a taxi.	Perhaps you'd prefer a limousine. That's such a stylish way to travel.	0.0364587358688111
10135	just	I need a taxi, please.__eou__We have various transportation services. Would you prefer a private vehicle?	No, thanks. A taxi is just fine.	No, thanks. A taxi is fine.	May I suggest a limo? It's nice to pamper yourself.	-0.022323636800213986
10137	just	Can you get me a taxi?__eou__We offer various types of transportation. Perhaps you'd like to upgrade to a private vehicle?	Thanks, but no thanks. A taxi will do just fine.	Thanks, but no thanks. A taxi will do fine.	In that case, how about a limo? Then you can travel in style.	0.04258024303965846
10145	just	Can I see your ticket please?__eou__Here you are.__eou__Ok, Mr. Smith. Do you have any bags to check?	Just this one.	This one.	And would you prefer a window seat or an aisle seat?	0.10111771359469723
10155	just	Hello. Excuse me. Do you know if there's a Commercial Bank around here?__eou__Yes, go straight along Beijing Road and turn right.__eou__Straight on, and turn right. Is it far?	No, it's just a couple of minutes.	No, it's a couple of minutes.	Thanks very much.	0.054746378531768114
10172	just	Hello, is this housekeeper?__eou__Yes ma'am, may I help you?	This is room eleven-seven and we have just checked in.	This is room eleven-seven and we have checked in.	Yes?	0.09705496433276473
10175	just	Honey, I have something important to say.__eou__Something important?	Yes. I have just booked two tickets.	Yes. I have booked two tickets.	Tickets? What tickets?	0.0018914673525003423
10191	just	Can I help you, ma'am.__eou__Yes, will you keep our bags until 6 p. m.?__eou__Are you all our guests?	Yes, we checked out just now.	Yes, we checked out now.	Please fill in this form.	0.03752547999986078
10200	just	Hello, Beijing Hotel.__eou__Hello! Do you have any rooms available tomorrow night?__eou__Sure.How many rooms do you need?	Just one.	One.	What kind of room?	0.06408674720545515
10211	just	Do you have any direct flights to Toronto?	Sorry, we don't. But I think you can fly on Northwest Airlines to Berlin and then have a connecting flight on Canada Airline to Toronto. And it is the most economical flight, just 1,900 dollars.	Sorry, we don't. But I think you can fly on Northwest Airlines to Berlin and then have a connecting flight on Canada Airline to Toronto. And it is the most economical flight, 1,900 dollars.	When does the flight depart?	-0.0044078703777330475
10234	just	Excuse me, can you help me? I would like to change rooms if possible, I couldn’t sleep at all last night, because the people in the room next to mine were making a lot of noise, also if at all possible, I’d like a room that doesn’t overlook the street, between the noisy neighbors and the highway outside, I didn’t sleep a wink.__eou__I am so sorry to hear that sir, let me check and see what is available, what room are you in now?	I’m on the 6th floor, room 698, I’v had many problems with that room, just this morning, I called someone up to fix the light fixture in the bathroom, it didn’t work, and it still doesn’t work.	I’m on the 6th floor, room 698, I’v had many problems with that room, this morning, I called someone up to fix the light fixture in the bathroom, it didn’t work, and it still doesn’t work.	Oh, dear, well, it looks like we have a few rooms available, can I put you into a room on the 17th floor? It has a balcony and it doesn’t face the highway.	0.01947928668880672
10249	just	Can I help you, madam?__eou__Yes, would you keep our bags until 6pm.__eou__Are you all our guests?	Yes we checked on just now.	Yes we checked on now.	Please fill in this form.	0.06612614370242476
10261	just	Do you have a swimming pool in this hotel?__eou__We don't have a swimming pool, sir, but we do have swim stations in the gym.__eou__I never heard of a swim station. Is that like a train or bus station?	It's just a deep bathtub with a current of water that you swim against.	It's a deep bathtub with a current of water that you swim against.	Holy cow! I never heard of such a thing. How much do they cost?	7.856629111535618e-05
10273	just	Well, good morning, Tom. I haven't seen you for a long time.	I'd been feeling pretty well until just a few days ago.	I'd been feeling pretty well until a few days ago.	What seems to be the trouble now?	-0.006185772175691273
10292	just	Well, good morning, Tom. I haven't seen you for a long time.	I'd been feeling pretty well until just a few days ago.	I'd been feeling pretty well until a few days ago.	What seems to be the trouble now?	-0.006185772175691273
10297	just	Here you are. How is Danny?	Better now. We are just back from the hospital. We were lucky to meet a well-known doctor.	Better now. We are back from the hospital. We were lucky to meet a well-known doctor.	What did the doctor say?	0.03413739191173493
10317	just	I need to cancel my reservation. I have personal matters that need fixing.	That's not a problem. Just give me your name, phone number, and date of visit.	That's not a problem. Give me your name, phone number, and date of visit.	Rudy Randolph, 818-555-1234, April 9 through 15.	0.04418711960315713
10318	just	I'm calling to cancel a reservation I made earlier in the week.__eou__To cancel your reservation, I need your name, phone number, and date of trip, please.__eou__Rudy Randolph, 818-555-1234. My reservation begins on the second Monday of April.	I see your reservation on my computer. Let me just cancel it, and you'll be all set!	I see your reservation on my computer. Let me cancel it, and you'll be all set!	Thanks. I'll call again when things get better at home.	0.013347074647684032
10319	just	I made a reservation earlier this week, but I have to cancel it.	No problem, sir. Just tell me your name, phone number, and date of reservation.	No problem, sir. Tell me your name, phone number, and date of reservation.	Great! I'm Rudy Randolph, 818-555-1234, and my reservation was for April 9 to 15.	0.06368164874647286
10324	just	My wife is sick, so I have to cancel a reservation I made.	If you'll just give me your name, phone, and date of visit, I can cancel your reservation.	If you'll give me your name, phone, and date of visit, I can cancel your reservation.	I'm Rudy Randolph at 818-555-1234, April ninth to the fifteenth.	-0.006701889651917536
10332	just	Hello, how are you today. Here for your six month check-up?	I'm fine, Dr. Beecham. Yes, just a cleaning and check-up today.	I'm fine, Dr. Beecham. Yes, a cleaning and check-up today.	Oh, fine. Let's take a look.	0.04387719738752294
10345	just	Doctor, save my baby, please__eou__What symptoms does he have?	He has had a fever for one day. Just now at home, he had febrile convulsions with teeth and fists clenched and eyes turned up. We were at a loss what to do. We called an ambulance and brought the baby here.	He has had a fever for one day. Now at home, he had febrile convulsions with teeth and fists clenched and eyes turned up. We were at a loss what to do. We called an ambulance and brought the baby here.	How long did the convulsion last?	0.021911131636182635
10398	just	I think I've looked everywhere, but I haven't seen a swimming pool here.__eou__This hotel has no full-size pool, but we do have swim stations in our gym.__eou__Swim stations? Whoever heard of such a thing?	You swim in a swim station just like you run on a treadmill.	You swim in a swim station like you run on a treadmill.	All that exercise in a little pool! Do I have to pay anything?	0.002836966290950649
10405	just	I'd like to order broadband internet for my laptop.	Just plug the Ethernet cable into your computer, and a prompt will tell you the payment options.	Plug the Ethernet cable into your computer, and a prompt will tell you the payment options.	Well, I don't have an Ethernet port. My computer runs entirely on wireless service.	0.08349210771463689
10417	just	Excuse me. Does this hotel have a fitness facility?__eou__Yes, we try to accommodate all needs of our patrons, including fitness.__eou__Where is your fitness facility located?	The gym is just below the lobby. Take the elevator or the stairs. You can't miss it.	The gym is below the lobby. Take the elevator or the stairs. You can't miss it.	Is there an additional surcharge for the gym?	-0.0061065205672878875
10418	just	Pardon me. Does your hotel have a fitness facility?__eou__Yes, sir. We try to anticipate all our guests' needs, including fitness.__eou__Great! Where is it?	Sir, the gym is just below the lobby. You can take the elevator or the stairs.	Sir, the gym is below the lobby. You can take the elevator or the stairs.	Do I have to pay extra?	-0.018193267157048387
10419	just	Hi! Does this hotel have an exercise facility?__eou__But of course! We have a great exercise facility.__eou__Good. Now exactly where is it?	It's located right under our lobby. Just take the elevator or the stairs one flight down.	It's located right under our lobby. Take the elevator or the stairs one flight down.	Is this going to cost me anything?	0.03780457956749084
10420	just	Hello! Do you have a place where I can exercise?__eou__Yes, sir. We have a fine exercise facility.__eou__I'm happy to hear that. Now, would you tell me where it is?	You're actually standing above it. Just take the elevator or stairs down one level.	You're actually standing above it. Take the elevator or stairs down one level.	Is the hotel going to charge me a dollar a minute for gym use?	0.03534039884905349
10421	just	Excuse me. Do you happen to have a gym here?__eou__Yes, sir. I think you'll find our gym quite satisfactory.__eou__So, where do I go to exercise?	It's only one flight down, sir. Just take the elevator or the stairs.	It's only one flight down, sir. Take the elevator or the stairs.	Am I going to be charged extra for using the gym?	0.0027907024912472433
10424	just	Dan, Dan, dude. You have to come over to my house right now!__eou__Is everything OK?	Just get over here! Come in! Quickly!	Get over here! Come in! Quickly!	So, since when is your house a bank?	-0.0014468335866326676
10447	just	Hello, could you tell me my test results?	Your results are posted on the website. Just put in your password and you can see the exact numbers.	Your results are posted on the website. Put in your password and you can see the exact numbers.	Are you saying that all my results were normal?	0.08345465874637314
10452	just	My doctor says that I need a blood test.	I can help you with that. Just have a seat and roll up your left sleeve.	I can help you with that. Have a seat and roll up your left sleeve.	What are you taking my blood for?	-0.004157890664770347
10456	just	Hi, what brings you to my office today?__eou__I’Ve been getting really short of breath, and my coach wanted to have a doctor check me out.__eou__Have you had the flu lately?	No, I have been pretty healthy. I just have trouble taking a really deep breath.	No, I have been pretty healthy. I have trouble taking a really deep breath.	Have you ever been tested for allergies?	0.054854015609463236
10457	just	Hello, how are you doing today?__eou__I’Ve been having trouble breathing lately.__eou__Have you had any type of cold lately?	No, I haven’t had a cold. I just have a heavy feeling in my chest when I try to breathe.	No, I haven’t had a cold. I have a heavy feeling in my chest when I try to breathe.	Do you have any allergies that you know of?	0.047084676917595214
10459	just	Good morning, how have you been doing?__eou__I haven’t been able to take a deep breath lately, and I need to know why.__eou__Have you had any type of bug lately?	No, I’Ve been feeling fairly good most of the time. It just is hard to breathe.	No, I’Ve been feeling fairly good most of the time. It is hard to breathe.	Has anyone ever told you that you have allergies?	0.01743319359692652
10478	just	Kim, have you made contact with Mr. Lee?__eou__Not yet, Mr. Wang. But I'm working on it.__eou__What seems to be the problem?	I just keep getting a busy signal.	I keep getting a busy signal.	Maybe his phone is out of order. Anyway, keep working on it. I really need an answer about the contract I sent him.	-0.010568272458841177
10498	just	So what brings you to my office today?__eou__My tooth is killing me!__eou__How long has your tooth been bothering you?	It just started hurting me last night.	It started hurting me last night.	Have you injured your tooth in any way?	0.018074376205278186
10499	just	I was told to come to you to get a chest X-ray.	No problem. Just take your clothes off from the waist up and put the gown on, with the opening in the back.	No problem. Take your clothes off from the waist up and put the gown on, with the opening in the back.	Then what should I do?	0.0221261425424637
10503	just	My doctor said that I need a chest X-ray.	Just take your clothes off from the waist up and put this gown on, with the opening in the back.	Take your clothes off from the waist up and put this gown on, with the opening in the back.	What should I do after that?	-0.03588640060539916
10508	just	hello! How are you.	Not too well! I’m just to the doctor. I haven’t been feeling too well .. over the last few days.	Not too well! I’m to the doctor. I haven’t been feeling too well .. over the last few days.	what have you got? A cough? A cold?	0.018839790802748446
10512	just	have you seen bill recently?	Yes. He’s in hospital with a bad back. One morning, he just couldn’t get out of bed.His wife called an ambulance and they took him to hospital. He’s been there for a few days now.	Yes. He’s in hospital with a bad back. One morning, he couldn’t get out of bed.His wife called an ambulance and they took him to hospital. He’s been there for a few days now.	daisy’s in hospital too. she got food poisoning last week. She thinks she got it from some bad seafood.	0.011651236690387368
10516	just	Verry sorry to have kept you waiting so long. What do you want, Madam?__eou__I want haircut and perm.__eou__How long would you like your haircut today?	Just cut a little off.	Cut a little off.	You wanna tight, medium or naturally curly perm?	0.041912707729616194
10529	just	Lily! Why aren't you up and ready for school?__eou__I don't feel so good, Mom.	Lily, if you're acting sick just because you want to play hooky ...	Lily, if you're acting sick because you want to play hooky ...	No, Mom. I'm really sick.	0.008764347407251627
10532	just	Mom!???	I know, sweetie. Just open wide. Don't talk.	I know, sweetie. Open wide. Don't talk.	Mmm ...	-0.03160679882222972
10552	just	So, how are you feeling today?__eou__I’m pretty tired. I haven’t been sleeping well.__eou__Do you have enough time to get the right amount of sleep?	I have enough time. I just can’t seem to fall asleep and stay asleep.	I have enough time. I can’t seem to fall asleep and stay asleep.	What time do you usually go to bed?	0.08949219557574262
10553	just	Excuse me, professor. I need to go home now.__eou__Is everything OK?	I just feel funny.	I feel funny.	What exactly seems to be the matter?	-0.0207048300959638
10554	just	How have you been doing lately?__eou__Actually, I haven’t been sleeping well. I am kind of out of it.__eou__Is there some reason why you can’t get enough sleep?	I go to bed, but I just can’t get comfortable enough to stay asleep.	I go to bed, but I can’t get comfortable enough to stay asleep.	When do you turn in for the night?	0.022947799581535033
10555	just	Has everything been OK with you lately?__eou__I haven’t been able to get a good night’s sleep lately. I’m exhausted!__eou__Have you been too busy to get enough sleep?	I try to go to sleep, but I just can’t stay asleep.	I try to go to sleep, but I can’t stay asleep.	How late do you try to go to sleep?	0.019470605401345376
10558	just	Hello, the nurse said that you might have my test results in from the other day.__eou__I would like for you to come in and talk about a few more tests that I would like to run.__eou__Does this mean that you have bad news for me?	I just want to talk to you about the tests that I want to run.	I want to talk to you about the tests that I want to run.	Can’t you just tell me now?	0.018308102510544266
10608	just	Oath, I think I broke my leg.__eou__Here, sir, sit down in this wheelchair.__eou__Thanks.	The doctor will be with you in a moment. I just need to ask you a few questions.	The doctor will be with you in a moment. I need to ask you a few questions.	All right.	0.037502933121644766
10613	just	Oh, I think I broke my leg.__eou__Here, sir. Sit down in this wheel chair.__eou__Thanks.	The doctor will be with you in a moment. I just need to ask you a few questions.	The doctor will be with you in a moment. I need to ask you a few questions.	All right.	0.029791918740822876
10637	just	Could I have a word with you, Madam?	Is that you, Janice? Just speaking.	Is that you, Janice? Speaking.	I have to tell you that I can't be in today and tomorrow.	-0.06360004683758369
10643	just	David, how is your interview?__eou__I was nervous at that time. What about you?	Just fine. I tried to answer every question raised by HR carefully. I found some answering skills are useful. These questions are different from exams.	Fine. I tried to answer every question raised by HR carefully. I found some answering skills are useful. These questions are different from exams.	We can have a rest now after this tough interview.	-0.021227398699012134
10651	just	You look bright-eyed and bushy-tailed.	Of course, just five minutes ago I got the phone call from Future Clothes Company and I was told to start my trial period in that company next Monday.	Of course, five minutes ago I got the phone call from Future Clothes Company and I was told to start my trial period in that company next Monday.	Congratulations! Let's get together sometime.	0.027093647086555706
10657	just	My pal, you are so nervous recently. You don't need to be like that.__eou__I am worried about that Arden will display all my drawbacks in the performance review. That will be embarrassing.	Just use your head. If you were definitely making some big mistakes, you would be informed.	Use your head. If you were definitely making some big mistakes, you would be informed.	I had a nightmare last night and I dreamt Arden told me that my performance fell short of his expectation. I was terrified to wake up after hearing that.	0.004984644714545627
10689	just	Dear fellows. As you know, Mr. Ross will be leaving us very soon after his short but meaningful visit to our company.__eou__I really want to stay a little longer, but I still have a meeting to attend. All in all, I am so impressed by your hospitality and your warm welcome. Thank you for the trouble you have taken.	Just as what I said in my welcome speech, Mr. Ross's visit to our company is meaningful for both our two companies. Thank you very much for your visiting. We will miss you all the time.	As what I said in my welcome speech, Mr. Ross's visit to our company is meaningful for both our two companies. Thank you very much for your visiting. We will miss you all the time.	During my trip here, I learned a lot and I get to know our choice of choosing your company as our partner is definitely right. I can feel and sense the potential of your company. And at last I wish our further cooperation will be sound and successful.	0.01949131019625394
10695	just	Well, Betty. Since you’Ve done well during the probation period, we decided to employ you formally. And now we need to sign the formal agreement.__eou__Thank you very much, Mr. Smith. I am very happy that I’ll be a member of your team. May I see the agreement first?	Of course. If you have any questions, just bring them out.	Of course. If you have any questions, bring them out.	OK, thank you. Well, I find that the salary level in this agreement is not like what you have said in the interview. Can you give me some explanations?	0.026703466975499968
10739	just	Lin's office supplies. How may I direct your call?__eou__Marry Lin please.	Sure, just a moment. ... I'm sorry no one answer the phone.	Sure, a moment. ... I'm sorry no one answer the phone.	All right, could I leave a message?	0.12178126206487416
10741	just	Tom, hi, this is Mary with Gold Star Mortgage.__eou__Yes, Mary?__eou__We'd like you to come to work for us.	Oh. I'm sorry but I just accepted another offer which I feel is better suited to my needs.	Oh. I'm sorry but I accepted another offer which I feel is better suited to my needs.	I see.	0.040678621489757205
10754	just	What are your personal weaknesses?	I’m afraid I’m a poor talker. I’m not comfortable talking with the people whom I have just met for the first time. That is not very good for business, so I have been studying public speaking.	I’m afraid I’m a poor talker. I’m not comfortable talking with the people whom I have met for the first time. That is not very good for business, so I have been studying public speaking.	Are you more of a leader or a follower?	0.023820294647336038
10755	just	Hi, Tom! This is Marry with Hans furniture store.__eou__Yes, Marry?	I just wanted to let you to know that we had decided to offer the sales position to someone else.	I wanted to let you to know that we had decided to offer the sales position to someone else.	I see.	0.04735987386916962
10760	just	Good morning, Textile Import & Export Company.	Hello, this is Miller. I'm calling about the appointment with Mr. Zhang for this afternoon. Something's just come up, I'm afraid the appointment will have to be rescheduled, I'm very sorry about the change.	Hello, this is Miller. I'm calling about the appointment with Mr. Zhang for this afternoon. Something's come up, I'm afraid the appointment will have to be rescheduled, I'm very sorry about the change.	That's all right. Maybe we can make another arrangement.	-0.03088582346710922
10809	just	Judy, what do you think of the new general manager?__eou__He has extensive experience, although the guy’s really deep, sometimes, it scares me.	I heard he's very clear about his likes and dislikes and he's not the type to just let things go, so don’t provoke him.	I heard he's very clear about his likes and dislikes and he's not the type to let things go, so don’t provoke him.	I know, and that's why I'm always respectful and I keep my distance. It's safer that way.	-0.012981456027842952
10837	just	Is the new computerised stock system in operation?	Not quite. The software engineers are testing it just now.	Not quite. The software engineers are testing it now.	Have all the operators been trained on it?	-0.02766888323812422
10840	just	Hi! Someone has reported a fault on one of your copiers.__eou__That's right. I'm glad you're here. It hasn't been working properly for the last few days.__eou__When was it serviced?	Just a couple of weeks ago. It's usually very reliable.	A couple of weeks ago. It's usually very reliable.	What's actually wrong with it?	0.007495295746575481
10844	just	Can you help me? This fitting has come loose and I need something to tighten it up.	Let's have a look. Oh yes, you need a 10 mm ring spanner. Here you are. Just leave it on the workbench when you finish.	Let's have a look. Oh yes, you need a 10 mm ring spanner. Here you are. Leave it on the workbench when you finish.	Thanks for your help.	0.033121234684503564
10849	just	Hi, Sven, can you help me? Could you hold the end of the tape measure, please?__eou__Of course, where do you want me to stand?	Just there by the door. I need to measure the length of this workbench. We're going to replace it. OK - 3 m 47 cm. Let's round it up to 3 m 50.	There by the door. I need to measure the length of this workbench. We're going to replace it. OK - 3 m 47 cm. Let's round it up to 3 m 50.	I'm glad you're replacing it. We need more space to work on things. How deep will the new workbench be?	0.030387032365932543
10863	just	Good morning, Mr. Smith. Welcome to Wuhan.__eou__Good morning!__eou__Mr. Smith, did you have a good journey?	I just feel a little tired. You know, it took me 16 hours to get here.	I feel a little tired. You know, it took me 16 hours to get here.	You must take a rest today.	-0.053051994135390634
10947	just	What are your strengths and weaknesses?	I have just left school, but I am well acquainted with office work.	I have left school, but I am well acquainted with office work.	Why are you qualified for this position?	0.09072906547307147
11041	just	Miss Liu, have we received the fax from MS Company yet?	Let me check - - oh, here it is. It just arrived a few minutes ago.	Let me check - - oh, here it is. It arrived a few minutes ago.	Excellent. I have been expecting it.	0.0357162301536782
11042	just	Can you tell me the differences between a letter and a memorandum, Miss Thong?__eou__Certainly. A letter must be sent out of the company and must be mailed or posted. A memorandum is a communication within an organization.__eou__Should we use the layout we use for a letter when we write a memorandum?	No, not necessary. Usually we have a set form which is printed. We just fill in the printed forms and send it to the person or the offices concerned in the company.	No, not necessary. Usually we have a set form which is printed. We fill in the printed forms and send it to the person or the offices concerned in the company.	Of course, let me find one for you.	0.010829937980288307
11056	just	Lily, I am terribly sorry about this. But we have to put off or cancel tomorrow's meeting.	Cancelled? That's just can't happen!	Cancelled? That's can't happen!	Sorry to say, but nothing can be done. The equipment broke down and can't be fixed till Friday.	0.012809230501835245
11061	just	What do you think a job is?__eou__Well, a way to make a living, of course, but beyond that I think a job is a way of developing oneself as a person.__eou__Where do you see yourself three years from now?	I wouldn't like to hold a specific title. I just want to enjoy what I am doing.	I wouldn't like to hold a specific title. I want to enjoy what I am doing.	That sounds reasonable.	0.03465685594067325
11090	just	Did you hear something?__eou__Oh, it is my cell phone ringing. I set it in the vibration mode.__eou__It is a good habit to set your cell phone to vibrate. It is very annoying to hear the loud and sudden ring tone in quiet offices.	You are right. Some ring tone is just terribly loud. You can hear it even in the next door. It is really a kind of distraction.	You are right. Some ring tone is terribly loud. You can hear it even in the next door. It is really a kind of distraction.	Maybe we can write a report to the boss to see what can be done.	-0.013911951508674747
11095	just	Hello, Mr. Hao. I am calling to tell you that you are not selected as our employee. Sorry.__eou__Although I am a little shocked, I can deal with it pretty well. I didn't perform as well as I should have in the interview.	Maybe. But you should not withdraw forever just because you failed once.	Maybe. But you should not withdraw forever because you failed once.	OK, thank you, I'll try if there were other chances.	0.045615558247817045
11098	just	Hello, is that Miss Lan? This is Nina with Huawei Corp.__eou__Yes, speaking.__eou__I'd like to tell you that you could come to work with us.	Oh, I'm sorry, but I've just accepted another offer that I feel is more suitable to my needs.	Oh, I'm sorry, but I've accepted another offer that I feel is more suitable to my needs.	I see.	0.01392235422397503
11101	just	Have you read the new rules about using cell phone at work?__eou__Yes, not bad. Like turn your cell phone ringer off and find a private place to make calls which it’s showing your respect to your co-workers.__eou__Well, but for this one, don’t bring your cell phone to meetings, I think it is not reasonable. What if there are some important calls?	Well, this one is not compulsory. It is just suggestion.	Well, this one is not compulsory. It is suggestion.	I didn’t pay attention to that.	0.04531262657335322
11109	just	Hi, Yang Tang. Come in! Pretty hot out there, isn't it? Did you have trouble finding us? Sit! Sit!__eou__Hello, Mr. Jones, its ...	Yang Tang, just call me Fred! Everyone does.	Yang Tang, call me Fred! Everyone does.	Ei, OK, er .. Fred. Thank you for seeing me today.	0.005470993649608236
11116	just	What do you think is the role teacher should play in the classroom?	Teachers are just directors who give scope to the students' initiative and creativeness, instead of taking their rights away from speaking.	Teachers are directors who give scope to the students' initiative and creativeness, instead of taking their rights away from speaking.	What did you do to put it into practice?	-0.03315269178380076
11118	just	How come it is slow as a snail today?__eou__You mean the network connection?	Yes, I wanted to look for some information on the company page just now. It took me almost one minute to open it. Then there is no response for any click.	Yes, I wanted to look for some information on the company page now. It took me almost one minute to open it. Then there is no response for any click.	I have the same question. I can’t send out mails. We’d better call the IT department and ask them to check it immediately.	0.07474799339185711
11119	just	A : Look at this survey conducted by a website. A quarter of the employees will spend an average of 10 minutes everyday online doing personal things. Hi, Francis, what about you?	Well, I just spend 15 minutes as so checking my stock bonds and booking an air ticket for my mother. Anyway, I have done all my work and it is about the time to leave.	Well, I spend 15 minutes as so checking my stock bonds and booking an air ticket for my mother. Anyway, I have done all my work and it is about the time to leave.	Though our company doesn’t have a return policy, limiting the personal use of internet, I don’t think the boss will like us to do that.	0.01784478008580148
11129	just	What are you typing there?__eou__I'm working on my resume.__eou__Really? Did you find any information about a new job?	Yeah, I just got some good information off the internet.	Yeah, I got some good information off the internet.	Great! Do you think you have a chance at getting the job?	-0.0317408967066104
11135	just	Are you married?	Yes, I've just married.	Yes, I've married.	How long have you been married?	-0.058168363023078484
11147	just	Taylor, can you tell me how to apply for a job on the Internet?	Just fill out an application.	Fill out an application.	Do I have to send an E-mail?	0.04876595293300623
11151	just	You look upset.What' s wrong?	Nothing. It's just one of those days. Everyone at the office is sick and I'm getting blamed for work not being done.	Nothing. It's one of those days. Everyone at the office is sick and I'm getting blamed for work not being done.	Maybe you need a vacation or something, or maybe a bonus.	0.07969280878702811
11162	just	I have a feeling you will get this job.__eou__Thanks. But I'm not so sure. Interviews stress me out.	Just remember to be professional and polite. Oh, and don’t forget to smile.	Remember to be professional and polite. Oh, and don’t forget to smile.	I’ll do my best, but sometimes I have trouble being myself in stressful situations.	0.056625862732414545
11193	just	Good morning, Mr Wang.__eou__Good morning. What time is it now?	It's just nine o'clock.	It's nine o'clock.	I'm on time today	-0.09405063262677515
11242	just	Excuse me, could you please show me the way to the human resource department?__eou__Yes, but have you made an appointment ahead?__eou__Yes, of course. I am Monica. I have made an appointment with your HR manager.	Just a minute please. I’ll make a call to the HR office.	A minute please. I’ll make a call to the HR office.	Yes, they confirm your appointment. Please come in. It is on the 3rd floor, room 3106. You can take the right elevator as the left on is in maintenance today.	0.043141469745268335
11269	just	Do you have a United States R. N. license ( i. e. Registered Nurse license )?	No, I haven't had a chance to take the exam as I have just arrived here.	No, I haven't had a chance to take the exam as I have arrived here.	Could you tell me about your professional education?	0.14327979687133174
11270	just	Tristan, could you stay a few extra minutes to discuss your project with me?	Sure. We're on a pretty tight schedule, but we should be able to finish it just on time.	Sure. We're on a pretty tight schedule, but we should be able to finish it on time.	Are all of your team members on schedule?	-0.06618374039177866
11284	just	Tomorrow is my first day at work, what do you think I should be wearing?__eou__Well, if you want to look professional, serious and more conservative, a blue dress, white shirt and not-too-high shoes would be the best choice. But sometimes, very formal clothes will keep you at a distance from your colleagues. It depends on the company’s dress code.	Indeed, I found most of the employees dress casually when I went to the interview. Only the manager was in suit and tie and he just came back from a ceremony. It seems that their dress code is not that formal. Probably, I should put on car key and simple shirt.	Indeed, I found most of the employees dress casually when I went to the interview. Only the manager was in suit and tie and he came back from a ceremony. It seems that their dress code is not that formal. Probably, I should put on car key and simple shirt.	Whatever you choose, make sure they are neat and clean.	0.025139270670364144
11295	just	Do you have your own circle of friends?	"Yes. I have friends even though I am a man of few words. Just like the old saying goes, "" Actions speak louder than words "". I am a hard-working silent person."	"Yes. I have friends even though I am a man of few words. Like the old saying goes, "" Actions speak louder than words "". I am a hard-working silent person."	What you said was right, but we need to work as a team, how could you make adjustment to that?	0.010464286509855647
11357	just	So, where can I start my work?__eou__Well, your job is to compile and analyze financial information to prepare entries to accounts. You’re also responsible for preparing profit and loss statements and monthly closing and cost accounting reports.__eou__And I represent?	Our company just concluded a business transaction. You can help with documenting varies financial sheets involved in this transaction.	Our company concluded a business transaction. You can help with documenting varies financial sheets involved in this transaction.	Ok, thank you.	0.02984807611848117
11362	just	Would you mind if I ask your health status?	I just had a complete physical examination and passed with flying colors.	I had a complete physical examination and passed with flying colors.	That is good. We hope each of our future employees will be healthy and happy.	0.1115727906493218
11395	just	So, Monica, how do you like your new office?__eou__Well, I love it. The room is spacious and clean with big windows and a lot of sunshine. There are plants along the corridor. Especially, I got my own desk with computer and telephone. Such a great place!	That’s very good. I once turn down a job offer just because the office is awful.	That’s very good. I once turn down a job offer because the office is awful.	What was so bad about it?	-0.001134647386291654
11402	just	I plan to add an introductory letter behind the resume to increase the probabilities of success in the interview.__eou__That's a good idea. Do you know how to write an introductory letter?__eou__I'm not sure of that. Do you know?	I just know a little. First you need to include your basic information, such as your name, age, gender and major, etc.	I know a little. First you need to include your basic information, such as your name, age, gender and major, etc.	Yes, I think so, too. I must introduce myself in truth.	-0.027116518998961947
11423	just	Hi, how are you?	I'm fine, thanks. Just trying to get adjusted. It's hard to keep track of everything around here.	I'm fine, thanks. Trying to get adjusted. It's hard to keep track of everything around here.	That's for sure. You're new, too, huh?	0.06997820966148782
11432	just	Hi there! My name's Terry Graham. You're new around here, huh?	Yes. My name's Mark Benson. I just started a couple weeks ago.	Yes. My name's Mark Benson. I started a couple weeks ago.	Well, if there's anything I can do for you, let me know.	0.0697162276408716
