id	word	context	w_word	wo_word	followup	with-without_diff
11284	not	Tomorrow is my first day at work, what do you think I should be wearing?__eou__Well, if you want to look professional, serious and more conservative, a blue dress, white shirt and not-too-high shoes would be the best choice. But sometimes, very formal clothes will keep you at a distance from your colleagues. It depends on the company’s dress code.	Indeed, I found most of the employees dress casually when I went to the interview. Only the manager was in suit and tie and he just came back from a ceremony. It seems that their dress code is not that formal. Probably, I should put on car key and simple shirt.	Indeed, I found most of the employees dress casually when I went to the interview. Only the manager was in suit and tie and he just came back from a ceremony. It seems that their dress code is that formal. Probably, I should put on car key and simple shirt.	Whatever you choose, make sure they are neat and clean.	0.05652306753234093
11285	not	Do you understand any other foreign languages besides English?	Yes, I know a little about Japanese which is similar to Chinese not only in culture but in language itself.	Yes, I know a little about Japanese which is similar to Chinese only in culture but in language itself.	What band did you pass in Japanese Language Proficiency Test?	0.13998315489137347
11290	not	Do you think my briefcase is big enough to put in all these stuff?	Let me see. Laptop, flash disk, a ballpoint pen, a pencil, a notebook, a pair of glasses, cell phone, charger, moisture lotion, ... Oh, that is too much. You are not going to a business trip.	Let me see. Laptop, flash disk, a ballpoint pen, a pencil, a notebook, a pair of glasses, cell phone, charger, moisture lotion, ... Oh, that is too much. You are going to a business trip.	I guess I need all of them.	-0.01698496723305487
11299	not	May I speak to Mr. Baker?	I’m afraid he's not in.	I’m afraid he's in.	Will you ask him to call me collect when he’s back?	0.1784402021547642
11330	not	So how did your end-of-the-year review go?__eou__Oh, it was okay. I had my meeting with Mitch this morning and his bottom line is that he thinks I need to show more initiative. He thinks that I need to start being more creative.__eou__Did he actually say that?	Well, not in so many words. But I know that productivity is a big issue for him. Oh, he said the usual things like “ Keep up the good work ” and “ Thanks for your hard work, ” but he also said that he's thinking about bringing some employees into my department. That, to me, means he's not satisfied with what I've been doing.	Well, in so many words. But I know that productivity is a big issue for him. Oh, he said the usual things like “ Keep up the good work ” and “ Thanks for your hard work, ” but he also said that he's thinking about bringing some employees into my department. That, to me, means he's satisfied with what I've been doing.	Are you sure you're not reading too much into what he said?	0.10319022682981127
11333	not	ABC Company, my name is Lucy. How can I help you?__eou__Hello, Lucy, this is Monica. I’m calling for the accountant position. I saw the information about the vacancy on your company’s website. Is it still available?__eou__Thank you for your interest. The position is still available. Have you already sent your CV to us?	No, not yet. First, I want to check about the availability and see if you could give more information.	No, yet. First, I want to check about the availability and see if you could give more information.	It is quite urgent for us to fill this position now and I would like to stress that English is a must because of the international contacts and most likely traveling abroad very soon. If all these is not problem for you, I recommend you to mention these in your cover letter and send it to me directly.	0.04581608615554211
11367	not	Acknowledgments play a necessary part in the interview.__eou__Sure. Kind acknowledgments can show one's good attainment.__eou__We often ignore the acknowledgments in our daily life, and consider them as disposable.	Actually, that's not true. Acknowledgments can help you leave a good impression on others, especially in the public places.	Actually, that's true. Acknowledgments can help you leave a good impression on others, especially in the public places.	We should particularly pay attention to acknowledgments in the interview.	0.05963427910623187
11373	not	When the interview finally comes to an end, the interviewee will probably breathe a sigh of relief.	Still, you should not let down your guard. Some details should be paid attention to.	Still, you should let down your guard. Some details should be paid attention to.	At this moment you can thank the interviewer again for the opportunity of the interview.	0.1759775241771777
11374	not	May I ask whether we are allowed to wear casual clothes in the office?	Sure, company rules are not very strict at this point.	Sure, company rules are very strict at this point.	Thank you for telling me that.	0.11514255965965381
11398	not	I went to visit a customer in IVS Company the other day. Their offices were very impressive, especially their company Logo which is all over the place. There are Logo models in metal, copper, clove, paper. They are even printed on the wall paper and the balls of the table-lights. It is really decorated identity.__eou__It is just too much. Don’t you feel it is an exaggerating style to decorate offices in that way?	Not at all! I like the design so much. The designer must have thought really hard to come out with such a brilliant concept.	At all! I like the design so much. The designer must have thought really hard to come out with such a brilliant concept.	Well, I doubt that.	0.09249277046258486
11410	not	Hello, this is Sunshine Trading Company. Can I help you?	Yes. I want to apply for the accountant in your corporation and I think it is not beyond attainment.	Yes. I want to apply for the accountant in your corporation and I think it is beyond attainment.	Great. Could you tell me something about cash control?	0.021418220716012737
11443	not	Mr. Carmichael, this is Ellen Bower calling again. You had said I should call this week to schedule an interview with you.	That's right, Ms. Bower. How are you? I'm not sure if I’ll be able to fit you in this week, I’m afraid.	That's right, Ms. Bower. How are you? I'm sure if I’ll be able to fit you in this week, I’m afraid.	I understand, Mr. Carmichael. I'd be glad to make it some time next week.	0.1489362940714707
11445	not	Hello, Mr.Green. This is Lin Tong. How are you?__eou__Hi, Mr.Lin. I am leaving tomorrow and I am just packing.	Oh, sorry to interrupt you. But I am calling to say goodbye to you. I am awfully sorry to tell you that I am afraid I could not see you off at the airport tomorrow, because I will have to attend a very important meeting.	Oh, sorry to interrupt you. But I am calling to say goodbye to you. I am awfully sorry to tell you that I am afraid I could see you off at the airport tomorrow, because I will have to attend a very important meeting.	It doesn't matter, Mr.Lin. I can understand. I know you are always very busy. Work must come first.	0.0633300138476307
11466	not	Good afternoon, Mr.Stein. I wonder if you are free tomorrow evening?	I'm not sure, but let me check my schedule ... Ah, no. I have nothing then.	I'm sure, but let me check my schedule ... Ah, no. I have nothing then.	Great! Our president has asked me to come over to invite you to the banquet held in your honor at the Beijing Hotel at 7:00. Here's an invitation card for you.	0.10081148695671693
11480	not	I'd like to make an appointment with manager Mr.Wu. Would 10:00 a. m. tomorrow be all right?	I'm afraid not. He has a meeting tomorrow morning.	I'm afraid. He has a meeting tomorrow morning.	Could I possibly make it early in the afternoon?	0.14934441717596014
11530	not	Is your website address' www. zhilian. com. CN'?	Not exactly. Our address is' www. zhilian-zhaopin. com. CN'.	Exactly. Our address is' www. zhilian-zhaopin. com. CN'.	I am sorry, could you repeat it please?	0.1075313503580877
11541	not	The operation in the lab is radioactive and dangerous, so work with care. Have you got ear muffs and gloves?	Do I have to wear ear muffs and gloves? I am not used to working with them on.	Do I have to wear ear muffs and gloves? I am used to working with them on.	Yes, you have to. It is a safety rule of the company. You could not only lose your job but your hearing if you don't.	0.031231846346698067
11543	not	Thank you for a lovely day. I really enjoyed it.__eou__It was nice to have you with us.__eou__Thank you for the picnic too. It was supper.	Not at all. It was a pleasure. Perhaps you will come out with us again while you are here.	At all. It was a pleasure. Perhaps you will come out with us again while you are here.	Yes, I'd love to. Thanks again. Goodbye.	0.14128367679700937
11547	not	I am sorry to have kept all of you waiting. I was delayed by something urgent.	You are not late, Mr. Thomas. There're still 15 minutes to go. Mr. White has just called you.	You are late, Mr. Thomas. There're still 15 minutes to go. Mr. White has just called you.	What did he say?	0.08079075787236789
11553	not	Where can I find information on this subject?	I'm not sure. Let's look up the catalogue.	I'm sure. Let's look up the catalogue.	Will you give some advice on this experiment?	0.27134595487729785
11561	not	Hello. Can I ask what steps I have to go through in applying for the job?	It is not very complicated. You can send your resume to the e-mail address of our company.	It is very complicated. You can send your resume to the e-mail address of our company.	What is the next step?	0.14179194128358574
11568	not	I am calling to ask the position of HR manager. Could you tell me more about it?__eou__Yes. We are looking for someone who are well-educated and have all-round experience as a manager.	I have a master's degree in HR management in Peking University. And I worked as a HR manager in a European enterprise for many years. I know it is not just some clerical issues, but more social work with reason and patience.	I have a master's degree in HR management in Peking University. And I worked as a HR manager in a European enterprise for many years. I know it is just some clerical issues, but more social work with reason and patience.	Great. What about having a formal interview on Monday next week?	0.06837635429566724
11588	not	Why have you decided to change jobs?	I hope to change because my current job is not within my chosen field.Since my major was international banking, I really hope to work at a bank.	I hope to change because my current job is within my chosen field.Since my major was international banking, I really hope to work at a bank.	Then, why do you want to work for our bank since it's a new establishment in Shanghai?	0.1098588864502208
11600	not	Hey, man, look, what's on the wall over there?__eou__Don't you know that? It's all about new office rules.__eou__What does it say?	It says smoking is not allowed in any private offices. It might be the most terrible thing for you.	It says smoking is allowed in any private offices. It might be the most terrible thing for you.	I can smoke outside of the office. But what else does it say?	0.09198112945634529
11601	not	How was Elvin?__eou__Hey, look. My admirer has struck again.__eou__Another note? But how? I didn't see anyone!	It's an e-mail. It says, We need to meet. I'll give you a sweet treat. It's not what you think.	It's an e-mail. It says, We need to meet. I'll give you a sweet treat. It's what you think.	Uh-oh. He's heating up. What are you going to do now?	0.0989715977190726
11607	not	Hey, Benjamin, have you finished your report on the project?	Not yet. To tell you the truth, I don't know how to write it. I've considered it for several days.	Yet. To tell you the truth, I don't know how to write it. I've considered it for several days.	What? Man, you don't know how to write a project report? That's sounds a little bit ridiculous.	0.12614862744960842
11612	not	Would you like me to type it for you?__eou__Yes, please. That would be a great help. Are you sure you don’t mind?	Not at all. I’ll be glad to do it.	At all. I’ll be glad to do it.	Thank you very much.	0.12566911865327168
11623	not	Well, how was the interview?	Not too bad, I suppose.	Too bad, I suppose.	What did the woman ask you?	0.3535031911098594
11633	not	I don't make idle threats.	I guess not.	I guess.	I hope you're not turning into a sissy on me, Dave.	0.1203551658695492
11640	not	Can I leave early today?__eou__Sure. I don’t mind.__eou__And can I come in late tomorrow?	I don’t see why not.	I don’t see why.	And may I take Friday off?	0.13880555300600195
11645	not	No, Dave. I haven't wrecked my jeep. I'm calling to offer you a job.__eou__With invoking? No, thanks.__eou__I'd like you to manage a new online auction site we're building.	I'm not interested, Zina.	I'm interested, Zina.	Don't play hard to get. The pay is good. You'd be working with Elvin again.	0.0880771727295393
11691	not	This is our rock-bottom price, Mr. Lee.	If that's the case. there's not much point in further discussion. We might as well call the whole deal off.	If that's the case. there's much point in further discussion. We might as well call the whole deal off.	What I mean is that we'll never be able to come down to your price. The gap is too great.	0.14406159514152783
11700	not	We hope that there will be no repetition of this kind of trouble in the future.	Yes. I promise it will not happen again.	Yes. I promise it will happen again.	We look forward to your settlement at an early date.	0.1681681886011237
11702	not	We are sorry for our fault.	I do hope this undesirable incident will not stand in the way of our future business.	I do hope this undesirable incident will stand in the way of our future business.	Thank you for your understanding.	0.235461648194494
11703	not	I am sure we will make it up as soon as possible.__eou__That's nice.	We hope this matter will not affect our good relations in our future dealings.	We hope this matter will affect our good relations in our future dealings.	Of course not. We have cooperated for a long time.	0.1814886593427807
11722	not	Here's a model of our latest design. What do you think of it?	Well, I'm not too happy about it.	Well, I'm too happy about it.	What's wrong with it?	0.31839354219698746
11726	not	Our company is going to do some cutbacks soon.__eou__Really? Where did you hear that?__eou__I met with the supervisor just this morning. I don't know, but I am a little worried. Who do you think will get sacked?	I'm not sure ... well, first, it couldn't be George. He is such a kiss-ass. He'd wash the boss's dog if he asked.	I'm sure ... well, first, it couldn't be George. He is such a kiss-ass. He'd wash the boss's dog if he asked.	No, it's not going to be George. I don't think it's Andy either. He is involved with the boss's sister in-law. And you know how whipped our boss is.	0.04170047543399269
11734	not	Excuse me. Do you mind if I ask some things about work for this company?	Not at all. Go ahead.	At all. Go ahead.	I've heard that the company is very strict with its staff.Is that true?	0.19154426598237473
11740	not	Can you tell me a little bit about yourself?__eou__I am a graduate of a technical university and have been employed as a technician with Company # for approximately 10 years.__eou__Please explain why you are interested in leaving your current position and please elaborate on your technical skills.	I am looking for a growth opportunity, which I feel is not available at my current employer. In terms of skills, I am Microsoft certified in Windows XP and several other operating systems.	I am looking for a growth opportunity, which I feel is available at my current employer. In terms of skills, I am Microsoft certified in Windows XP and several other operating systems.	Where do you see yourself five years from now?	0.08564287337268439
11755	not	How do you think the report I wrote?	Not bad. But there is more room for improvement.	Bad. But there is more room for improvement.	I jumped the gun.	0.27927782012893587
11758	not	You look very professional in the suit.	The company regulates that men should wear a suit and tie in business meeting. Company policy is not negotiable.	The company regulates that men should wear a suit and tie in business meeting. Company policy is negotiable.	I appreciate it. It is related to company image.	0.13940739666256396
11760	not	I met a girl in elevator this morning. She works in a company upstairs. She said she envied the casual way we dress for work. She complained about the dress rule in her company. It requires everyone to wear formal clothes from Monday to Friday.__eou__Well, I was wondering where those people with professional attire come from. Now, I know the answer.__eou__You know, in a sense, a suits and ties are compulsory for male employees even in July, and no jewelry allowed for most of the female employees. Even the reasonable male leaf is returning the rule, isn’t that strict?	To some extent, it is. Anyway, whether they like it or not, they do give people a very good impression.	To some extent, it is. Anyway, whether they like it or, they do give people a very good impression.	But it is unjust to judge a book by its cover. If they’re not happy or comfortable with their clothes, they can be less productive.	0.07890422938693886
11769	not	Congratulations, Francis. Your hard working finally pays off. I am so happy for your promotion.	Thanks, Monica. Without support from you and other colleagues, I would not have made it.	Thanks, Monica. Without support from you and other colleagues, I would have made it.	I hope I could get promoted some day. Tell me about your experience, ok?	0.10657337573468562
11770	not	Francis, you have done an outstanding work in the past six months. In view of your achievement, I trust you’re now indispensable part of our company and you deserve an officer director title.__eou__I am so happy to know that I could make some contribution to our company.	This title does not only give you a raising pay-check, but also increase responsibilities. Congratulations, and hope the best for you.	This title does only give you a raising pay-check, but also increase responsibilities. Congratulations, and hope the best for you.	Thank you, I will be doing my best.	0.09778801060322717
11774	not	Hi, Lucy, you are very popular with people around you, what are your tricks?__eou__Thank you for saying so. I don’t know, probably because I like sharing my experience and knowledge with them. I think this kind of communication helps to improve our work efficiency and also helps to get along with colleagues.__eou__Sharing knowledge can be very settled and some second stances. People may think you are telling them how to do their work. If they take it personally, they feel angry at you and even become reluctant to support you at work.	That is true. Some people will misunderstand your intention and lets you do it in the long threatening way. For example, it is not sensible at all to arguing with the others or correcting someone in front of other people. To show your friendliness and willingness to share is much more important than to show off.	That is true. Some people will misunderstand your intention and lets you do it in the long threatening way. For example, it is sensible at all to arguing with the others or correcting someone in front of other people. To show your friendliness and willingness to share is much more important than to show off.	You are quite right. Thank you for sharing your experience with me. I learned a lot.	0.05038339292296712
11775	not	You look really wiped out?__eou__I had meetings back to back all morning. And phone rang off the hook from the minute I walked into the office.	Not a good day. I hate to tell you that Mr. Thomas wants to see the profit’s statement for new project tomorrow morning.	A good day. I hate to tell you that Mr. Thomas wants to see the profit’s statement for new project tomorrow morning.	I can’t believe it. I guess I’ll be here until 10 again tonight.	0.01805992091531694
11787	not	How do you think a manager should react to an employee’s unsatisfactory work?__eou__If I were a manager, I would have a private talk with this employ to figure out the reasons. It is very important to have this one-to-one discussion in an unthreatening situation without any distraction.__eou__Exactly, I overheard a manager scold his employee in the elevator this morning, they were from the company on the 12th floor, I guess. They were only three of us in the elevator, I felt very embarrassed to be in the middle of them.	Well, I guess the employee would feel more embarrassed and probably angry. Anyway, it is not wise at all to give a harsh time to your employee in front of others, especially strangers.	Well, I guess the employee would feel more embarrassed and probably angry. Anyway, it is wise at all to give a harsh time to your employee in front of others, especially strangers.	Sure, no matter what happened, they should wait to discuss in their office and find the solution in a positive way.	0.06277138232050383
11792	not	Hello, this is Francis from XYZ Company. I would like to discuss with you about a new project some time next week. Do you have time to meet?	Well, I am not sure. Lets me check my agenda	Well, I am sure. Lets me check my agenda	Ok.	0.18627767601882672
11795	not	You must be very busy these days. I heard you are responsible for the meeting arrangements this time. It can be the most important meeting for our company this year.__eou__Sure it is. I am up to my ears as time expressed.__eou__Do we still use the conference room in the same hotel as last time? You remember? I like that one.	If we were in the same conference room, I would not work late these days. That conference room has been booked out. This time our boss wants to hold the meeting in our company. So everything has to be rearranged and checked, like tables, chairs, mean tacks, podium, audio and visual equipments and even the lunch menu.	If we were in the same conference room, I would work late these days. That conference room has been booked out. This time our boss wants to hold the meeting in our company. So everything has to be rearranged and checked, like tables, chairs, mean tacks, podium, audio and visual equipments and even the lunch menu.	Good preparation will improve the effectiveness of the meeting. I am sure that your hard work will pay off.	0.033262813379866696
11797	not	You must like negotiating a lot. People are saying, you are a super negotiator.__eou__Ha, I am flattered. Actually, when it comes to negotiate, you don’t need to like it. You just need to understand how it works.	I am not good at it by any means. Give me some advice.	I am good at it by any means. Give me some advice.	Well, generally speaking, if you want to change someone’s mind or understand his position, you have to put yourself in his shoes. Understand his need and the cost for his need. And then you work together to find a solution.	0.08928571277716024
11801	not	Do you want to sign for a Korea language class?__eou__What for? Oh, I see, you mean next year our company will expand business to the South Korea market.__eou__Right, we have located a business partner in Seoul. The first contact proves to be successful. The general manager of South Korean company has scheduled to pay a visit to us next month. I think it is quite possible to set up a joint venture company with them soon.	Well, sounds promising. But I think our company will provide us with the language training courses if it is necessary. We need not bother signing for the language by ourselves.	Well, sounds promising. But I think our company will provide us with the language training courses if it is necessary. We need bother signing for the language by ourselves.	A slow sparrow should make an early start. You know, I am not quick at learning any language.	0.05796791014870406
11807	not	I think you should look over these figures again. There are some calculations that are a bit off.	I apologize. This should not have to be this way.	I apologize. This should have to be this way.	Apology is accepted. Try to do better next time.	0.019716184170215367
11808	not	We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	0.30666282086544405
11832	not	Next is a ballet performance, but who is the dancer?__eou__I'd swear that's Eddy from circulation.__eou__Since when did Eddy start doing ballet?!	Not very long from the looks of it!	Very long from the looks of it!	Look! He has a partner!	0.10636957305057582
11847	not	Could you tell me a little about the organization? For example, how big is your workforce here?__eou__Well in total we have around 150 employees based in Hong Kong with another 400 in our head office in Beijing. The news desk staff in Hong Kong comprises around 80 staff.__eou__I see. And how about the working hours?	Well, as you know Rebecca, in journalism work hours are not exactly nine to five. You could be on call at any time. We do have to work very unsociable hours at times.	Well, as you know Rebecca, in journalism work hours are exactly nine to five. You could be on call at any time. We do have to work very unsociable hours at times.	Well I am used to that, Mr. Parsons, so that’s not really a shock for me.	0.11613851017451404
11851	not	Hi Isabel! You wanted to see me?__eou__Yes Anthony, come on in. Have a seat.__eou__Is everything okay? You seem a bit preoccupied.	Well, Anthony, this is not going to be an easy conversation.The company has made some decisions which will have a direct impact on your employment.	Well, Anthony, this is going to be an easy conversation.The company has made some decisions which will have a direct impact on your employment.	Okay ...	0.13791882733342398
11864	not	If we are to modernize our information processing, manufacturing system and management code, we need to complete our office automation.__eou__Yes, you're right. We have to equip our company with a network of workstations at every office as soon as possible.	Our copying machines are too slow, our telephone system is limited in function, and our offices are not well-equipped for us to work efficiently. To improve the offices for higher efficiency, we have to change all the chairs and some of the desks also, redesign our office so that we may have more space.	Our copying machines are too slow, our telephone system is limited in function, and our offices are well-equipped for us to work efficiently. To improve the offices for higher efficiency, we have to change all the chairs and some of the desks also, redesign our office so that we may have more space.	Good. We can contact the Tiana Office Furniture Store, and ask them to install computers in our company, deliver new tables and other furniture to match the function of the computers, and to improve our work atmosphere simultaneously.	0.05880410158638272
11867	not	You'v been work here for nearly a month, how do you feel about the job?	Not bad. Thank you for your help. I am always busy with this job, I feel a bit tired.	Bad. Thank you for your help. I am always busy with this job, I feel a bit tired.	I had the same feeling when I first came to work here. but after a period of time, I feel better, I am sure you' ll get used to this busy job.	0.13355692722567403
11877	not	Why have you decided to change jobs?	I hope to change because my current job is not within my chosen field. Since my major was international banking, I really hope to work at a bank.	I hope to change because my current job is within my chosen field. Since my major was international banking, I really hope to work at a bank.	Then, why do you want to work for our bank since it's a new establishment in Shanghai?	0.126141368167501
11898	not	Excuse me. Do you mind if I ask some things about work for this company?	Not at all. Go ahead.	At all. Go ahead.	I've heard that the company is very strict with its staff. Is that true?	0.18822424000247562
11919	not	Hello, this is Francis from XYZ Company. I would like to discuss with you about a new project some time next week. Do you have time to meet?	Well, I am not sure. Lets me check my agenda	Well, I am sure. Lets me check my agenda	Ok.	0.18627767601882672
11921	not	ABC Company, my name is Lucy. How can I help you?__eou__Hello, Lucy, this is Monica. I’m calling for the accountant position. I saw the information about the vacancy on your company’s website. Is it still available?__eou__Thank you for your interest. The position is still available. Have you already sent your CV to us?	No, not yet. First, I want to check about the availability and see if you could give more information.	No, yet. First, I want to check about the availability and see if you could give more information.	It is urgent for us to fill this position now and I would like to stress that English is a must because of the international contacts and most likely traveling abroad very soon. If all these is not problem for you, I recommend you to mention these in your cover letter and send it to me directly.	0.04441232716455179
11934	not	Francis, you have done an outstanding work in the past six months. In view of your achievement, I trust you’re now indispensable part of our company and you deserve an officer director title.__eou__I am so happy to know that I could make some contribution to our company.	This title does not only give you a raising pay-check, but also increase responsibilities. Congratulations, and hope the best for you.	This title does only give you a raising pay-check, but also increase responsibilities. Congratulations, and hope the best for you.	Thank you, I will be doing my best.	0.09778801060322717
11936	not	Congratulations, Francis. Your hard working finally pays off. I am so happy for your promotion.	Thanks, Monica. Without support from you and other colleagues, I would not have made it.	Thanks, Monica. Without support from you and other colleagues, I would have made it.	I hope I could get promoted some day. Tell me about your experience, ok?	0.10657337573468562
11940	not	We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	0.30666282086544405
11942	not	How do you think the report I wrote?	Not bad. But there is more room for improvement.	Bad. But there is more room for improvement.	I jumped the gun.	0.27927782012893587
11953	not	What kind of promotional events are scheduled for the new product line?__eou__Marketing has us set up with product launches in five major cities, as well as some sponsoring events throughout the year. All together, there will be 15 events.__eou__What kind of sponsoring are we talking about? I don't know how effective sponsorship really is ...	It's not what you're thinking. These events will give us a wider exposure than most. Take the tri-city marathon for starters. This is a highly publicized event. The television exposure alone will nearly double our customer awareness.	It's what you're thinking. These events will give us a wider exposure than most. Take the tri-city marathon for starters. This is a highly publicized event. The television exposure alone will nearly double our customer awareness.	Other than the marathon, what else is on the list?	0.08201195944075312
11955	not	What are our areas for growth? What sectors do you see the most potential in? If we are going to pull our sales numbers up and develop the brand, we got to work across the board.	It's not just spreading out to new markets that we have to address. I think we'd better first pay attention to developing our brand in the markets we already have.We' Ve reached the awareness level, but we haven't established customer loyalty. People know who we are, but they still don't trust in our brand.	It's just spreading out to new markets that we have to address. I think we'd better first pay attention to developing our brand in the markets we already have.We' Ve reached the awareness level, but we haven't established customer loyalty. People know who we are, but they still don't trust in our brand.	I don't see why we can't work on opening new markets and developing the markets we've already penetrated at the same time ... Both aspects of developing our customer base and developing our brand are important.	0.09162053582171037
11957	not	The product's selling points is its advanced technoledge.__eou__Unfortunately, it's just too expensive for majority of consumer to afford.__eou__Why is the price so high?	It's not just that the price is high, it's that the overhead to update an entire computer system to be compatible is costly.	It's just that the price is high, it's that the overhead to update an entire computer system to be compatible is costly.	Model of computers aren't compatible?	0.1525514029934696
11961	not	May I ask whether we are allowed to wear casual clothes in the office?	Sure, company rules are not very strict at this point.	Sure, company rules are very strict at this point.	Thank you for telling me that.	0.11514255965965381
11962	not	I am Liu Yi, from China XYZ Company. I’d like to see Mr. Thomas, please.__eou__Do you have an appointment, Mr. Liu?	No, I am afraid not. I just arrive in town today.	No, I am afraid. I just arrive in town today.	Mr. Thomas is quite busy, I’m afraid he won’t be able to see you today.	0.05105460528974182
11977	not	Okay, here are the graphs and figures for this month's sales. Let's review them all together.	This first one, I have a question ... This graph is marking the sales performance for our line of hair products, right? Can this line be right? It looks like our sales plummeted. I can't believe we did that poorly ... If I remember correctly, sales went down slightly, but not as dramatically as the graph shows.	This first one, I have a question ... This graph is marking the sales performance for our line of hair products, right? Can this line be right? It looks like our sales plummeted. I can't believe we did that poorly ... If I remember correctly, sales went down slightly, but as dramatically as the graph shows.	I think you are looking at the wrong line. The rapid drop in sales wasn't our hair products. You are correct, the hair product sales decreased slightly, but not dramatically. The one that didn't do so hot this month was the cleaning products. I think there was a problem in the marketing plan. Some people were offended by our advertisements for the cleaning products, but it was already too late to mitigate the damage, so our mistake shows up in the sales.	0.06858164453778981
11979	not	I can’t make out anything, the words are too light. I thought they have already changed the toner cartridge this month.	It seems not or somebody has recently received a large fax.	It seems or somebody has recently received a large fax.	Ok, no problem. We do it ourselves.	0.09630443928605414
11989	not	What’s up?__eou__I guess there is some kind of virus seeking into my computer, I can’t send out this e-mail. Do you have the number of the text port?__eou__Do you mind I have a look at your computer?	Of course not, I appreciate that.	Of course, I appreciate that.	Well, it has nothing to do with virus. The problem is your attachment is a bit larger. It has exceeded the e-mail capacity.	0.013373559755346154
11995	not	Last month, we only had 40 hits on our site. Our products and prices are good, but the problem is that no one knows about our website.__eou__If we want to get this internet business off the ground, we've got to do something fast.	We need to maximize the chances that our site will be at the top of search engine lists, but I'm not sure how to do it.	We need to maximize the chances that our site will be at the top of search engine lists, but I'm sure how to do it.	We've got to put more buzz words into the page text, so it will pop up when people search about our kind of products.	0.08967985207722462
12006	not	How often are stockholders meetings held?__eou__Stockholders meetings are held biannually. Usually the meetings are scheduled for spring and fall. In between the meetings, each stockholder receives biannual reports. Financial statements are made once a year.	What percentage of the stockholders actually attend the meetings? I'm guessing not a large percentage ...	What percentage of the stockholders actually attend the meetings? I'm guessing a large percentage ...	You're right, it's a low percentage. Also, in order to attend meetings, you have to hold a certain amount of shares. It's quite a large number, so most of the stockers are excluded from proceedings.	0.043680594815302065
12010	not	Could you do me a favor and proofread my resume before I send it out to the human resources department?__eou__Sure, let me take a look ... Personal Information, Education, Experience, Training ... I think you should add another section for language. You speak three languages, so you might as well put that on your resume.__eou__But languages don't have anything to do with engineering. Shouldn't everything I put on my resume have something to do with my field?	Not necessarily. I think people would be impressed by your language abilities. It says something about your level of intellect and experience. Also, I think human resources directors want to see more of a well-rounded person in a resume.	Necessarily. I think people would be impressed by your language abilities. It says something about your level of intellect and experience. Also, I think human resources directors want to see more of a well-rounded person in a resume.	It's just a piece of paper, you think that they can tell if I am a well-rounded person by looking at it?	0.06939529336017092
12022	not	What’s up?__eou__I guess there is some kind of virus seeking into my computer, I can’t send out this e-mail. Do you have the number of the text port?__eou__Yes, Do you mind if I have a look at your computer?	Of course not, I appreciate that.	Of course, I appreciate that.	Well, it has nothing to do with virus. The problem is your attachment is a bit larger. It has exceeded the e-mail capacity.	0.011452985473934252
12024	not	Have you read the new rules about using cell phone at work?	Yes, not bad. Like turn your cell phone ringer off and find a private place to make calls which it’s showing your respect to your co-workers.	Yes, bad. Like turn your cell phone ringer off and find a private place to make calls which it’s showing your respect to your co-workers.	Well, but for this one, don’t bring your cell phone to meetings, I think it is not reasonable. What if there are some important calls?	0.10654625200054335
12027	not	A friend of mine has been taking an online career planning course these days. He told me the other day he has learned a lot from it. He recommended me to subscribe to it. What do you say?__eou__I think it is good if we know enough about career planning. We will make wiser choices. What else did he tell you about it?__eou__Well, just something in general, like several key steps in planning career and how to set specific and tenable goals.	Sounds practical! To be honest, sometimes I feel puzzled about my future career. I am not sure if this job suits me the best though I work very hard on it and enjoy being a hard worker. I have always wanted to try something else and learn some new skills.	Sounds practical! To be honest, sometimes I feel puzzled about my future career. I am sure if this job suits me the best though I work very hard on it and enjoy being a hard worker. I have always wanted to try something else and learn some new skills.	Making a decision to start over is not an easy thing to do. It seems that you need this course more than I do. I love my current job. If I take this course, I hope to learn some tricks to get myself more organized at work. If they can give suggestions about how to boost work relationships, that will be great. I need these to improve my current work performance.	0.08638781914517635
12031	not	I am Liu Yi, from China XYZ Company. I’d like to see Mr. Thomas, please.__eou__Do you have an appointment, Mr. Liu?	No, I am afraid not. I just arrive in town today.	No, I am afraid. I just arrive in town today.	Mr. Thomas is quite busy, I’m afraid he won’t be able to see you today.	0.05105460528974182
12032	not	How long have you been in this company?__eou__I came two years ago after I graduated from college. This is my first job.__eou__You must have found much difference between working in company and studying in college.	Of course! Everyday, there is a deadline to meet. Bosses watching and testing me all the time, not liking in college, handed in paper months later and tested on schedule. It is so busy. But anyway, I have been trying my best to be a good employee.	Of course! Everyday, there is a deadline to meet. Bosses watching and testing me all the time, liking in college, handed in paper months later and tested on schedule. It is so busy. But anyway, I have been trying my best to be a good employee.	Well, you’Ve adapted yourself very well. Everyone in our office thinks you’Ve made a great progress in the past two years. What is your secret?	-0.01745296358272741
12039	not	Did you see the letter I got from Bradford Films? They sent it in response to your phone call last week.__eou__If they wanted to say something about my call last week, why didn’t they sand it to me?	I guess they must not have your contact information, so they sent it addressed in care of your department head. Anyhow, they wrote to confirm in writing what you discussed about the Milton contract.	I guess they must have your contact information, so they sent it addressed in care of your department head. Anyhow, they wrote to confirm in writing what you discussed about the Milton contract.	Can I see it for a second?	0.0675780914843429
