source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	own_context_win_per_token	candidate_weight_unnormalized	candidate_weight	candidate_weight_basis
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	15	15	Okay. Give me your towel first.	okay. give me your towel first.	 Okay. Give me your towel first.\nSpeaker 1: Here you go.\nSpeaker 2: Put that towel on your shoulders. And sit still. I'm going to apply lotion to your hair.  You will not like it at all, but it will get out.\nSpeaker 1: 	-17.2061767578125	-17.057342529296875	-2.1507720947265625	-2.1321678161621094	8	8	-17.057342529296875	-17.2061767578125	-2.1321678161621094	-2.1507720947265625	0.148834228515625	0.0186042785644531	True	True	True	0.21796871087269157	0.013488702877809972	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	16	16	There are lots of different kinds of perms. Here, look at the catalog. This is the lightest perm we have. It gives very small, springy waves.	there are lots of different kinds of perms. here, look at the catalog. this is the lightest perm we have. it gives very small, springy waves.	 There are lots of different kinds of perms. Here, look at the catalog. This is the lightest perm we have. It gives very small, springy waves.\nSpeaker 1: Oh, yes. This is perfect.\nSpeaker 2: Okay, I'm going to wash your hair first, and	-62.928932189941406	-62.61296844482422	-1.8508509467629823	-1.8415578954360063	34	34	-62.61296844482422	-62.928932189941406	-1.8415578954360063	-1.8508509467629823	0.3159637451171875	0.0092930513269762	True	True	True	0.291477100460297	0.018037671499056863	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	17	17	0k. I've always liked your hair. It's so very different from other girls'. What do you think about a perm that gives you more fullness?	0k. i've always liked your hair. it's so very different from other girls'. what do you think about a perm that gives you more fullness?	0k. I've always liked your hair. It's so very different from other girls'. What do you think about a perm that gives you more fullness?\nSpeaker 1: I don't know. I usually like to have my hair straight.\nSpeaker 2: I think you should wear a longer	-70.13706970214844	-70.22891235351562	-2.1253657485499526	-2.128148859197444	33	33	-70.22891235351562	-70.13706970214844	-2.128148859197444	-2.1253657485499526	-0.0918426513671875	-0.0027831106474907	False	True	False	0.21884648041886945	0.013543022475132815	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	18	18	Well, you'll have plenty of time to decide once I start working. Would you like your bangs short or long?	well, you'll have plenty of time to decide once i start working. would you like your bangs short or long?	 Well, you'll have plenty of time to decide once I start working. Would you like your bangs short or long?\nSpeaker 1:  Make them long. I like them.\nSpeaker 2:  I'll run them down from the roots. They'll be so much nicer than any of those	-44.593048095703125	-44.41376495361328	-1.783721923828125	-1.776550598144531	25	25	-44.41376495361328	-44.593048095703125	-1.776550598144531	-1.783721923828125	0.1792831420898437	0.0071713256835936	True	True	True	0.311054688005985	0.01924920438563863	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	19	19	If you like, I could add a highlight. You'd look really striking with darker hair.	if you like, i could add a highlight. you'd look really striking with darker hair.	 If you like, I could add a highlight. You'd look really striking with darker hair.\nSpeaker 1:  I've been thinking about that. Let's go with the darker hair.\nSpeaker 2: No worries. There are a lot of easy light waves and we have your own color mixed here	-40.884033203125	-41.032470703125	-2.1517912212171053	-2.1596037212171053	19	19	-41.032470703125	-40.884033203125	-2.1596037212171053	-2.1517912212171053	-0.1484375	-0.0078125	False	True	False	0.2120698325655114	0.013123658663531048	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	20	20	It's almost time for your perm. Please go to the salon and sit in the chair.	it's almost time for your perm. please go to the salon and sit in the chair.	 It's almost time for your perm. Please go to the salon and sit in the chair.\nSpeaker 1: Okay. And can you tell the receptionist to call me with my next appointment, please?\nSpeaker 2: Sure. Okay, honey, sit here and put on your robe, please	-34.01123046875	-33.6904296875	-1.790064761513158	-1.773180509868421	19	19	-33.6904296875	-34.01123046875	-1.773180509868421	-1.790064761513158	0.32080078125	0.0168842516447369	True	True	True	0.31210473815027534	0.019314185337934147	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	21	21	No, it'll be fine. It's not like we're going to get out of the car.	no, it'll be fine. it's not like we're going to get out of the car.	 No, it'll be fine. It's not like we're going to get out of the car.\nSpeaker 1: I know. I had the worst one on Christmas Day. I left the house and walked out on the street and I didn't recognize myself. I didn't know how I got there.	-37.496368408203125	-37.98858642578125	-1.785541352771577	-1.808980305989584	21	21	-37.98858642578125	-37.496368408203125	-1.808980305989584	-1.785541352771577	-0.492218017578125	-0.0234389532180059	False	True	False	0.3011290873836156	0.01863497183298045	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	22	22	1 can give you a perm. You'll be ready in an hour. Okay?	1 can give you a perm. you'll be ready in an hour. okay?	1 can give you a perm. You'll be ready in an hour. Okay?\nSpeaker 1: That's a long time.\nSpeaker 2: It's okay. It's not that bad.\nSpeaker 1: It's much better than sitting in that chair over there.\nSpeaker 2	-32.57549285888672	-32.47319793701172	-1.916205462287454	-1.9101881139418653	17	17	-32.47319793701172	-32.57549285888672	-1.9101881139418653	-1.916205462287454	0.102294921875	0.0060173483455883	True	True	True	0.2721439696911975	0.0168412664939617	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	23	23	0K, what I'm going to do is I'm going to apply a type of hair lotion that will relax your hair and then I'm going to put the curlers in and then I'll apply the perm solution. The process will take about 90 minutes. Are you sure you want to proceed?	0k, what i'm going to do is i'm going to apply a type of hair lotion that will relax your hair and then i'm going to put the curlers in and then i'll apply the perm solution. the process will take about 90 minutes. are you sure you want to proceed?	0K, what I'm going to do is I'm going to apply a type of hair lotion that will relax your hair and then I'm going to put the curlers in and then I'll apply the perm solution. The process will take about 90 minutes. Are you sure you want to proceed?\n	-84.8463134765625	-85.26103210449219	-1.3467668805803572	-1.3533497159443204	63	63	-85.26103210449219	-84.8463134765625	-1.3533497159443204	-1.3467668805803572	-0.4147186279296875	-0.0065828353639632	False	True	False	0.47493104477354375	0.029390474094879847	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	24	24	You look great with this set, but I know you don't really want your hair to be overly curly. So, you want a perm that won't be too curly?	you look great with this set, but i know you don't really want your hair to be overly curly. so, you want a perm that won't be too curly?	 You look great with this set, but I know you don't really want your hair to be overly curly. So, you want a perm that won't be too curly?\nSpeaker 1: That's right. I want my hair to just be slightly wavy.\nSpeaker 2: All right. What	-69.71040725708008	-69.72987365722656	-1.99172592163086	-1.992282104492188	35	35	-69.72987365722656	-69.71040725708008	-1.992282104492188	-1.99172592163086	-0.0194664001464843	-0.000556182861328	False	True	False	0.2506950439322842	0.015513928338628169	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	25	25	Well, you know, short hair, it can't really be too curly. I think you will look good with a light wave.	well, you know, short hair, it can't really be too curly. i think you will look good with a light wave.	 Well, you know, short hair, it can't really be too curly. I think you will look good with a light wave.\nSpeaker 1: I can't get a light wave in a short style. I need a big curl.\nSpeaker 2: You mean?\nSpeaker 1: You	-45.196380615234375	-44.33786010742188	-1.6739400227864585	-1.6421429669415508	27	27	-44.33786010742188	-45.196380615234375	-1.6421429669415508	-1.6739400227864585	0.8585205078125	0.0317970558449074	True	True	True	0.35580270351026344	0.02201837562628236	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	26	26	Um-hmm. I know what you mean. I think we can do light curls that will really add to the style of your hair. I really think you should give it a try.	um-hmm. i know what you mean. i think we can do light curls that will really add to the style of your hair. i really think you should give it a try.	 Um-hmm. I know what you mean. I think we can do light curls that will really add to the style of your hair. I really think you should give it a try.\nSpeaker 1: OK.  I guess I'll let you decide.\nSpeaker 2:  I'm sure you	-66.46057891845703	-67.23433685302734	-1.7489626031172902	-1.769324654027035	38	38	-67.23433685302734	-66.46057891845703	-1.769324654027035	-1.7489626031172902	-0.7737579345703125	-0.020362050909745	False	True	False	0.31331049214088924	0.01938880181503312	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	27	27	I know. The hair that goes around your face doesn't have to be very curly. It can have a lot of body and it can have lots of lift. Your hair is beautiful. It's too bad that you've let it get a little grey.	i know. the hair that goes around your face doesn't have to be very curly. it can have a lot of body and it can have lots of lift. your hair is beautiful. it's too bad that you've let it get a little grey.	 I know. The hair that goes around your face doesn't have to be very curly. It can have a lot of body and it can have lots of lift. Your hair is beautiful. It's too bad that you've let it get a little grey.\nSpeaker 1:  Well, I'm not going	-98.36316680908205	-97.81943893432616	-1.891599361713116	-1.8811430564293488	52	52	-97.81943893432616	-98.36316680908205	-1.8811430564293488	-1.891599361713116	0.5437278747558594	0.0104563052837665	True	True	True	0.28016431886112936	0.017337595102303507	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	28	28	1 understand. It is the texture of your hair that determines what kind of perm you will look best in. Now you're going to sit in the chair and I will tie your hair up.	1 understand. it is the texture of your hair that determines what kind of perm you will look best in. now you're going to sit in the chair and i will tie your hair up.	1 understand. It is the texture of your hair that determines what kind of perm you will look best in. Now you're going to sit in the chair and I will tie your hair up.\nSpeaker 1: Okay.\nSpeaker 2: All right. Next time we have a hair care class, I	-64.65491485595703	-63.98785400390625	-1.6578183296399238	-1.6407142052283654	39	39	-63.98785400390625	-64.65491485595703	-1.6407142052283654	-1.6578183296399238	0.6670608520507812	0.0171041244115583	True	True	True	0.3563114241242145	0.02204985712278674	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	29	29	70% for light waves is fine. Now, the tubes are going to be tight on your hair today. Remember to sit up straight. If you lean over, the wave will not form right.	70% for light waves is fine. now, the tubes are going to be tight on your hair today. remember to sit up straight. if you lean over, the wave will not form right.	70% for light waves is fine. Now, the tubes are going to be tight on your hair today. Remember to sit up straight. If you lean over, the wave will not form right.\nSpeaker 1: Ok, I'll sit up.\nSpeaker 1: (Quietly, while the	-94.76861572265624	-95.26605224609376	-2.311429651772104	-2.3235622499047257	41	41	-95.26605224609376	-94.76861572265624	-2.3235622499047257	-2.311429651772104	-0.4974365234375	-0.0121325981326219	False	True	False	0.1800000431546809	0.011139062530514117	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	30	30	You won't. You'll look beautiful.	you won't. you'll look beautiful.	 You won't. You'll look beautiful.\n# Lesson 4.1\n\nThat's the look for you. You can get it now.\nSpeaker 1: I want it very light.\nSpeaker 2: Would you like short curls or long?\nSpeaker 1: It depends on the length	-15.124557495117188	-14.976600646972656	-1.6805063883463542	-1.6640667385525174	9	9	-14.976600646972656	-15.124557495117188	-1.6640667385525174	-1.6805063883463542	0.1479568481445312	0.0164396497938368	True	True	True	0.34808705341776075	0.02154090291384474	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	31	31	I think that would look great on you. Let's go ahead and take off your clothes.	i think that would look great on you. let's go ahead and take off your clothes.	 I think that would look great on you. Let's go ahead and take off your clothes.\nSpeaker 1: Yes. My hair is really itchy after I wash it. I'm so excited to have it done.\nSpeaker 2: Do you know what the light wave perm will cost?\nSpeaker	-28.63734436035156	-28.299118041992188	-1.5072286505448191	-1.4894272653680098	19	19	-28.299118041992188	-28.63734436035156	-1.4894272653680098	-1.5072286505448191	0.338226318359375	0.0178013851768092	True	True	True	0.4145079172742189	0.0256512694607686	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	32	32	I'll show you what a light wave looks like.	i'll show you what a light wave looks like.	 I'll show you what a light wave looks like.\nSpeaker 1: Ok.\nSpeaker 2: It won't take too long.\nSpeaker 1: Great. I have to get back to work at 5 o'clock.\nSpeaker 2: Well, I think we'll be done before	-13.177946090698242	-12.678802490234377	-1.1979950991543855	-1.152618408203125	11	11	-12.678802490234377	-13.177946090698242	-1.152618408203125	-1.1979950991543855	0.4991436004638672	0.0453766909512607	True	True	True	0.580506461698761	0.03592386792192744	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	33	33	No, it won't be that curly. I won't have the curlers in for long.	no, it won't be that curly. i won't have the curlers in for long.	 No, it won't be that curly. I won't have the curlers in for long.\n\nSpeaker 1: I've had a perm before. How do you do it?\nSpeaker 2: We're going to be using this perm lotion.\n\nSpeaker 1:  Do I have to wash	-29.112764358520508	-29.5218563079834	-1.4556382179260254	-1.47609281539917	20	20	-29.5218563079834	-29.112764358520508	-1.47609281539917	-1.4556382179260254	-0.4090919494628906	-0.0204545974731444	False	True	False	0.4200721680235074	0.02599560569505785	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	34	34	1 think you'd look cute with a light wave, Susan. Let's get started.	1 think you'd look cute with a light wave, susan. let's get started.	1 think you'd look cute with a light wave, Susan. Let's get started.\nSpeaker 1: Okay.\n听材料，回答第14至16题。\n14. Where are the two speakers?\nA. In a classroom.\nB. In a hair salon.\n	-32.2867431640625	-30.969635009765625	-1.7937079535590277	-1.7205352783203125	18	18	-30.969635009765625	-32.2867431640625	-1.7205352783203125	-1.7937079535590277	1.317108154296875	0.0731726752387151	True	True	True	0.3289757573627144	0.02035822585407653	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	35	35	Yes, I understand what you mean.	yes, i understand what you mean.	 Yes, I understand what you mean.\nSpeaker 1: There is no real need to do a heavy wave, and I would really like to look like myself.\nSpeaker 2:  Right. Of course, I know how you feel.\nSpeaker 1: Do you think it will take too long	-9.629730224609377	-9.801261901855469	-1.203716278076172	-1.2251577377319336	8	8	-9.801261901855469	-9.629730224609377	-1.2251577377319336	-1.203716278076172	-0.1715316772460937	-0.0214414596557617	False	True	False	0.5398879417850566	0.03341024500669916	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	36	36	07:21 You don't look silly. But you're right. I'll just make it pretty wavy, but it won't be very curly.	07:21 you don't look silly. but you're right. i'll just make it pretty wavy, but it won't be very curly.	07:21 You don't look silly. But you're right. I'll just make it pretty wavy, but it won't be very curly.\nSpeaker 1: That sounds just right. You put the curlers in and you leave them in overnight.\nSpeaker 2: Sure. Just	-56.72463655471802	-57.80597305297852	-1.7189283804460005	-1.751696153120561	33	33	-57.80597305297852	-56.72463655471802	-1.751696153120561	-1.7189283804460005	-1.081336498260498	-0.0327677726745605	False	True	False	0.31888265658698134	0.019733627777891304	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	37	37	No, it won't be too curly. How much do you want?	no, it won't be too curly. how much do you want?	 No, it won't be too curly. How much do you want?\nSpeaker 1: Well, you tell me.\nSpeaker 2: About $100.\nSpeaker 1: That's okay. I'm not worried about the cost.\nSpeaker 2: Your hair looks good today	-21.142074584960938	-20.58895874023437	-1.4094716389973958	-1.3725972493489584	15	15	-20.58895874023437	-21.142074584960938	-1.3725972493489584	-1.4094716389973958	0.5531158447265625	0.0368743896484373	True	True	True	0.46587720517549985	0.02883018931018571	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	38	38	01:12	01:12	01:12\nWe'll try to give you the style you want. Can we try this? It's my favorite style for long hair. Here, try this comb.\nSpeaker 1: It feels great. So do I feel really relaxed. Oh, no, I feel so funny.\nSpeaker	-10.50439453125	-10.67578125	-2.10087890625	-2.13515625	5	5	-10.67578125	-10.50439453125	-2.13515625	-2.10087890625	-0.17138671875	-0.0342773437499999	False	True	False	0.21731829814327813	0.013448452953773274	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	39	39	Yes, you're right. This will be just right for you. How much hair do you want to keep long?	yes, you're right. this will be just right for you. how much hair do you want to keep long?	 Yes, you're right. This will be just right for you. How much hair do you want to keep long?\nSpeaker 1:  I want my hair parted in the middle and pulled back into a ponytail.\nSpeaker 2:  Can I just see it? (Speaker 2 takes the	-38.88909912109375	-37.579132080078125	-1.620379130045573	-1.5657971700032551	24	24	-37.579132080078125	-38.88909912109375	-1.5657971700032551	-1.620379130045573	1.309967041015625	0.0545819600423178	True	True	True	0.38403057451075046	0.023765219764022415	own_log_prob_per_token
just	discourse_particle	38	2717	just	h	Hmm. Not bad. I think I look younger with shorter hair.__eou__Yes, you do. The Hot Cap is back here in the corner. I think we're ready to put the curlers in. What kind of perm would you like?	I just want a light wave. I look really silly if my hair is too curly.	I want a light wave. I look really silly if my hair is too curly.	All right. What if we leave your bangs straight and just perm the sides and back?	0.01031345776	P_prime	I want a light wave. I look really silly if my hair is too curly.	nucleus	base	0.9	1.0	20260416	847039693	50	50	200	40	40	Very true. I like the effect of a light wave, it's very pretty and natural.	very true. i like the effect of a light wave, it's very pretty and natural.	 Very true. I like the effect of a light wave, it's very pretty and natural.\nSpeaker 1: Where do you want me?\nSpeaker 2: Oh, I like the waves on the front, would you like them?\nSpeaker 1:  Yes, I'd like them.\n	-37.08786010742188	-36.180450439453125	-1.9519926372327303	-1.904234233655428	19	19	-36.180450439453125	-37.08786010742188	-1.904234233655428	-1.9519926372327303	0.90740966796875	0.0477584035773026	True	True	True	0.27376911546834587	0.016941836472254983	own_log_prob_per_token
