judge_id,judge_type,data_id,word,preference_strength
OLMo-2 7B,base,control_00059,control,3.394211349884669
OLMo-2 7B,base,just_e_1001,just_e,0.4313532034556069
OLMo-2 7B,base,just_e_1043,just_e,0.2945699072503422
OLMo-2 7B,base,just_e_1157,just_e,0.4499757682884133
OLMo-2 7B,base,just_e_11908,just_e,0.2457492340178717
OLMo-2 7B,base,just_e_1246,just_e,0.773329170850607
OLMo-2 7B,base,just_e_1267,just_e,0.4016333307538714
OLMo-2 7B,base,just_e_12686,just_e,0.3943465408207713
OLMo-2 7B,base,just_e_1907,just_e,-0.1543541351954143
OLMo-2 7B,base,just_e_2612,just_e,0.6001343574279394
OLMo-2 7B,base,just_e_2717,just_e,0.1225450993616343
OLMo-2 7B,base,just_e_2762,just_e,0.5992869643064646
OLMo-2 7B,base,just_e_2798,just_e,0.9334766535531908
OLMo-2 7B,base,just_e_3966,just_e,0.13882510860761
OLMo-2 7B,base,just_e_4508,just_e,0.8284183442592621
OLMo-2 7B,base,just_e_4632,just_e,0.2475852556329554
OLMo-2 7B,base,just_e_472,just_e,0.352982533545721
OLMo-2 7B,base,just_e_4966,just_e,0.2886360838299706
OLMo-2 7B,base,just_e_5138,just_e,0.2063743440728438
OLMo-2 7B,base,just_e_5473,just_e,0.4937900384267173
OLMo-2 7B,base,just_e_569,just_e,0.5971981677142055
OLMo-2 7B,base,just_e_5739,just_e,0.3891232930696927
OLMo-2 7B,base,just_e_5758,just_e,0.001543072291783
OLMo-2 7B,base,just_e_6323,just_e,0.0299964460773747
OLMo-2 7B,base,just_e_6664,just_e,0.2401690449033462
OLMo-2 7B,base,just_e_7244,just_e,0.4140532549583551
OLMo-2 7B,base,just_e_9268,just_e,0.0457829495271047
OLMo-2 7B,base,just_e_9397,just_e,0.3300673193401761
OLMo-2 7B,base,just_e_9416,just_e,0.453141537579623
OLMo-2 7B,base,just_e_9687,just_e,-0.068312291588102
OLMo-2 7B,base,just_e_976,just_e,0.763875083790885
OLMo-2 7B,base,just_j_10555,just_j,0.0718031124761928
OLMo-2 7B,base,just_j_10613,just_j,0.0983319075211234
OLMo-2 7B,base,just_j_11362,just_j,0.035128330483156
OLMo-2 7B,base,just_j_12662,just_j,0.0717838174766964
OLMo-2 7B,base,just_j_12718,just_j,0.1178992167240431
OLMo-2 7B,base,just_j_1461,just_j,0.0945270962399831
OLMo-2 7B,base,just_j_1627,just_j,0.25503311437719
OLMo-2 7B,base,just_j_2141,just_j,0.0453390818016201
OLMo-2 7B,base,just_j_2164,just_j,0.0139414685511449
OLMo-2 7B,base,just_j_2401,just_j,0.5148932288286714
OLMo-2 7B,base,just_j_2438,just_j,0.1123432568141393
OLMo-2 7B,base,just_j_2485,just_j,0.810871435390724
OLMo-2 7B,base,just_j_2522,just_j,0.4362734806011703
OLMo-2 7B,base,just_j_4012,just_j,0.1059105798795625
OLMo-2 7B,base,just_j_4722,just_j,-0.0145967689871089
OLMo-2 7B,base,just_j_498,just_j,0.5261447346872756
OLMo-2 7B,base,just_j_5388,just_j,0.214528783863666
OLMo-2 7B,base,just_j_5467,just_j,0.251163097528311
OLMo-2 7B,base,just_j_638,just_j,0.235060336373069
OLMo-2 7B,base,just_j_6768,just_j,0.1589847763671594
OLMo-2 7B,base,just_j_7614,just_j,0.4818401491487183
OLMo-2 7B,base,just_j_7769,just_j,0.0688173587505633
OLMo-2 7B,base,just_j_7873,just_j,0.0294367323319117
OLMo-2 7B,base,just_j_788,just_j,0.0420791660103143
OLMo-2 7B,base,just_j_8011,just_j,0.1727960365159171
OLMo-2 7B,base,just_j_8242,just_j,-0.0216445968264626
OLMo-2 7B,base,just_j_8362,just_j,0.8686219688617824
OLMo-2 7B,base,just_j_8556,just_j,1.1049884644421666
OLMo-2 7B,base,just_j_8648,just_j,0.5260921933434233
OLMo-2 7B,base,just_j_8890,just_j,0.0182173707019321
OLMo-2 7B,base,not_1154,not,0.0549863058757158
OLMo-2 7B,base,not_1270,not,1.061657033183358
OLMo-2 7B,base,not_1286,not,0.2951231002807617
OLMo-2 7B,base,not_1347,not,0.7232428804039954
OLMo-2 7B,base,not_1353,not,0.9701291781205396
OLMo-2 7B,base,not_1385,not,0.2667059143384296
OLMo-2 7B,base,not_1406,not,0.1760353341207396
OLMo-2 7B,base,not_15,not,0.3871897061665854
OLMo-2 7B,base,not_1570,not,0.4187265163973759
OLMo-2 7B,base,not_1602,not,0.5240550117883069
OLMo-2 7B,base,not_1608,not,0.420079625149568
OLMo-2 7B,base,not_1647,not,0.0791891425374953
OLMo-2 7B,base,not_1663,not,0.403459854747938
OLMo-2 7B,base,not_1668,not,0.5155416227522351
OLMo-2 7B,base,not_1686,not,0.3181609791336637
OLMo-2 7B,base,not_1697,not,1.0645478841585991
OLMo-2 7B,base,not_1700,not,0.5154200428492062
OLMo-2 7B,base,not_1721,not,0.4962308328718907
OLMo-2 7B,base,not_1754,not,0.1304744129330131
OLMo-2 7B,base,not_1760,not,0.2467691479979308
OLMo-2 7B,base,not_1761,not,0.6237410497871827
OLMo-2 7B,base,not_1774,not,0.5395870082306139
OLMo-2 7B,base,not_1776,not,0.4469513098398845
OLMo-2 7B,base,not_1804,not,0.3207872398607023
OLMo-2 7B,base,not_1819,not,0.3751963039239245
OLMo-2 7B,base,not_2047,not,0.2912070175011951
OLMo-2 7B,base,not_2138,not,0.2727226828917479
OLMo-2 7B,base,not_2142,not,0.2877132647593503
OLMo-2 7B,base,not_2148,not,0.5405939828265796
OLMo-2 7B,base,not_2160,not,1.0593452492913045
OLMo-2 7B,base,not_2168,not,0.5038163638397641
OLMo-2 7B,base,not_226,not,0.0594864382463344
OLMo-2 7B,base,not_2378,not,0.2764948010444641
OLMo-2 7B,base,not_2405,not,0.485356349041659
OLMo-2 7B,base,not_244,not,0.0974708863099416
OLMo-2 7B,base,not_2456,not,0.474060080468361
OLMo-2 7B,base,not_2467,not,1.2296001288625926
OLMo-2 7B,base,not_2497,not,1.27480376429028
OLMo-2 7B,base,not_2551,not,0.5508737633799949
OLMo-2 7B,base,not_2698,not,0.2489799168202784
OLMo-2 7B,base,not_272,not,0.2923435603871065
OLMo-2 7B,base,not_302,not,0.5517018305904724
OLMo-2 7B,base,not_309,not,0.3214781095971277
OLMo-2 7B,base,not_319,not,0.6309342214039393
OLMo-2 7B,base,not_367,not,0.6459215651540196
OLMo-2 7B,base,not_379,not,0.200960978439876
OLMo-2 7B,base,not_383,not,0.2647363486744107
OLMo-2 7B,base,not_460,not,1.2296001288625926
OLMo-2 7B,base,not_5,not,0.2804909609474508
OLMo-2 7B,base,not_686,not,0.9741070877421986
OLMo-2 7B,base,not_698,not,0.1958507556541291
OLMo-2 7B,base,not_7,not,0.5902823772695331
OLMo-2 7B,base,not_702,not,0.1347647009332195
OLMo-2 7B,base,not_71,not,0.6796327710151673
OLMo-2 7B,base,not_729,not,0.7267629122122738
OLMo-2 7B,base,not_768,not,0.5013791658939458
OLMo-2 7B,base,not_81,not,0.5630038416746891
OLMo-2 7B,base,not_865,not,0.3005281316317045
OLMo-2 7B,base,not_949,not,0.2173289819197221
OLMo-2 7B,base,not_969,not,0.665879201889038
OLMo-2 7B,base,only_1038,only,0.3061295066561018
OLMo-2 7B,base,only_1142,only,0.1150011980172358
OLMo-2 7B,base,only_1272,only,-0.0712427988157167
OLMo-2 7B,base,only_1368,only,0.0826770320083154
OLMo-2 7B,base,only_1446,only,0.2609512899436201
OLMo-2 7B,base,only_1493,only,0.1399573878238076
OLMo-2 7B,base,only_1538,only,-0.2729655620124604
OLMo-2 7B,base,only_1577,only,0.1219714748990404
OLMo-2 7B,base,only_1579,only,0.0094875038838854
OLMo-2 7B,base,only_1602,only,0.1635071288971674
OLMo-2 7B,base,only_1624,only,0.4566982253031297
OLMo-2 7B,base,only_1817,only,0.1382185813611145
OLMo-2 7B,base,only_1888,only,0.1604438362450433
OLMo-2 7B,base,only_1891,only,-0.0459033843975711
OLMo-2 7B,base,only_2032,only,0.218019355427135
OLMo-2 7B,base,only_2038,only,-0.011689328972031
OLMo-2 7B,base,only_2118,only,0.2379125343716661
OLMo-2 7B,base,only_2232,only,-0.3465445001920064
OLMo-2 7B,base,only_2333,only,0.1040452913137583
OLMo-2 7B,base,only_2405,only,0.1647788941511634
OLMo-2 7B,base,only_2470,only,-0.111943634113468
OLMo-2 7B,base,only_2627,only,0.1014966981998386
OLMo-2 7B,base,only_2678,only,0.080129290068591
OLMo-2 7B,base,only_2682,only,0.2468649377425511
OLMo-2 7B,base,only_2695,only,-0.0695654272601224
OLMo-2 7B,base,only_2703,only,-0.1853450366428919
OLMo-2 7B,base,only_2903,only,0.1215517939182748
OLMo-2 7B,base,only_315,only,-0.4948340697722002
OLMo-2 7B,base,only_3267,only,-0.1536777459929144
OLMo-2 7B,base,only_3302,only,0.1678560949507215
OLMo-2 7B,base,only_3332,only,0.1402631266152156
OLMo-2 7B,base,only_3340,only,-0.7211731897460091
OLMo-2 7B,base,only_3385,only,-0.2549052819227562
OLMo-2 7B,base,only_3392,only,0.3523077811950292
OLMo-2 7B,base,only_3393,only,0.0951538031751459
OLMo-2 7B,base,only_3394,only,0.3689652171010287
OLMo-2 7B,base,only_3465,only,0.3835132937267342
OLMo-2 7B,base,only_3483,only,-0.3915475037362841
OLMo-2 7B,base,only_3484,only,-0.0388922372034616
OLMo-2 7B,base,only_3568,only,-0.0773454453700628
OLMo-2 7B,base,only_3570,only,-0.184372850259145
OLMo-2 7B,base,only_3674,only,0.1464727875453972
OLMo-2 7B,base,only_3779,only,0.064828286143789
OLMo-2 7B,base,only_3792,only,0.3447629879047347
OLMo-2 7B,base,only_3843,only,-0.0274174123807671
OLMo-2 7B,base,only_3867,only,0.0507956855538962
OLMo-2 7B,base,only_3896,only,-0.0084899880669333
OLMo-2 7B,base,only_3930,only,0.1074295280876431
OLMo-2 7B,base,only_3999,only,0.0697765480249354
OLMo-2 7B,base,only_4003,only,0.2211155330433565
OLMo-2 7B,base,only_4172,only,-0.0567606994334388
OLMo-2 7B,base,only_491,only,0.2609256014719112
OLMo-2 7B,base,only_501,only,-0.0271287058961802
OLMo-2 7B,base,only_649,only,0.0825990510243241
OLMo-2 7B,base,only_660,only,0.1314120435196419
OLMo-2 7B,base,only_687,only,-0.056264178111003
OLMo-2 7B,base,only_745,only,-0.0094233349329089
OLMo-2 7B,base,only_794,only,0.2449171350282781
OLMo-2 7B,base,only_965,only,-0.1078725934028626
OLMo-2 7B,base,only_966,only,0.066442847251892
OLMo-2 7B Instruct,instruct,control_00000,control,0.7519432738587097
OLMo-2 7B Instruct,instruct,control_00001,control,2.548066650611766
OLMo-2 7B Instruct,instruct,control_00002,control,2.7898821149553568
OLMo-2 7B Instruct,instruct,control_00003,control,3.9744295408243464
OLMo-2 7B Instruct,instruct,control_00004,control,3.9135782321294146
OLMo-2 7B Instruct,instruct,control_00005,control,4.218271054719624
OLMo-2 7B Instruct,instruct,control_00006,control,4.012826005197731
OLMo-2 7B Instruct,instruct,control_00007,control,3.374301051809674
OLMo-2 7B Instruct,instruct,control_00008,control,3.659319756687551
OLMo-2 7B Instruct,instruct,control_00009,control,2.1781759028849397
OLMo-2 7B Instruct,instruct,control_00010,control,2.428014003869259
OLMo-2 7B Instruct,instruct,control_00011,control,1.1373438490761645
OLMo-2 7B Instruct,instruct,control_00012,control,4.182353626598012
OLMo-2 7B Instruct,instruct,control_00013,control,1.4694569416535197
OLMo-2 7B Instruct,instruct,control_00014,control,3.643806615767508
OLMo-2 7B Instruct,instruct,control_00015,control,3.0967496272851953
OLMo-2 7B Instruct,instruct,control_00016,control,2.2138044811430433
OLMo-2 7B Instruct,instruct,control_00017,control,2.2427840492942117
OLMo-2 7B Instruct,instruct,control_00018,control,2.3662716547648115
OLMo-2 7B Instruct,instruct,control_00019,control,3.8021100362141937
OLMo-2 7B Instruct,instruct,control_00020,control,3.0458834258424874
OLMo-2 7B Instruct,instruct,control_00021,control,4.134515697700108
OLMo-2 7B Instruct,instruct,control_00022,control,3.419544372558594
OLMo-2 7B Instruct,instruct,control_00023,control,2.4847300644578603
OLMo-2 7B Instruct,instruct,control_00024,control,3.3455386898914967
OLMo-2 7B Instruct,instruct,control_00025,control,4.985252909559422
OLMo-2 7B Instruct,instruct,control_00026,control,3.82899247197544
OLMo-2 7B Instruct,instruct,control_00027,control,4.682865077546989
OLMo-2 7B Instruct,instruct,control_00028,control,3.843557871305025
OLMo-2 7B Instruct,instruct,control_00029,control,2.8782320756178628
OLMo-2 7B Instruct,instruct,control_00030,control,2.674862164717453
OLMo-2 7B Instruct,instruct,control_00031,control,4.085927082144696
OLMo-2 7B Instruct,instruct,control_00032,control,3.5031048002697176
OLMo-2 7B Instruct,instruct,control_00033,control,3.619489134535959
OLMo-2 7B Instruct,instruct,control_00034,control,4.122971428765192
OLMo-2 7B Instruct,instruct,control_00035,control,4.207462551719264
OLMo-2 7B Instruct,instruct,control_00036,control,3.869144492679173
OLMo-2 7B Instruct,instruct,control_00037,control,2.541396836311586
OLMo-2 7B Instruct,instruct,control_00038,control,1.5744628906250009
OLMo-2 7B Instruct,instruct,control_00039,control,4.0584599829127646
OLMo-2 7B Instruct,instruct,control_00040,control,3.965220561780428
OLMo-2 7B Instruct,instruct,control_00041,control,1.9790689804974724
OLMo-2 7B Instruct,instruct,control_00042,control,3.4555545543369495
OLMo-2 7B Instruct,instruct,control_00043,control,3.869954035832331
OLMo-2 7B Instruct,instruct,control_00044,control,3.822896003723145
OLMo-2 7B Instruct,instruct,control_00045,control,3.7344392322358626
OLMo-2 7B Instruct,instruct,control_00046,control,2.2847634339943896
OLMo-2 7B Instruct,instruct,control_00047,control,3.825456038765284
OLMo-2 7B Instruct,instruct,control_00048,control,2.9482474190848205
OLMo-2 7B Instruct,instruct,control_00049,control,3.9947867965698234
OLMo-2 7B Instruct,instruct,control_00050,control,4.3306710201761
OLMo-2 7B Instruct,instruct,control_00051,control,2.738563085989977
OLMo-2 7B Instruct,instruct,control_00052,control,2.8008649620643027
OLMo-2 7B Instruct,instruct,control_00053,control,4.228074383390123
OLMo-2 7B Instruct,instruct,control_00054,control,2.354587901722301
OLMo-2 7B Instruct,instruct,control_00055,control,2.726620645750137
OLMo-2 7B Instruct,instruct,control_00056,control,3.512261419585256
OLMo-2 7B Instruct,instruct,control_00057,control,5.13784684996674
OLMo-2 7B Instruct,instruct,control_00058,control,3.606318790262396
OLMo-2 7B Instruct,instruct,control_00059,control,3.553902682136087
OLMo-2 7B Instruct,instruct,just_e_1001,just_e,0.7782636411262285
OLMo-2 7B Instruct,instruct,just_e_1043,just_e,0.6368339299291805
OLMo-2 7B Instruct,instruct,just_e_1157,just_e,0.7157816410064699
OLMo-2 7B Instruct,instruct,just_e_11908,just_e,0.2841217885375497
OLMo-2 7B Instruct,instruct,just_e_1246,just_e,0.9208593641008642
OLMo-2 7B Instruct,instruct,just_e_1267,just_e,1.1223594665527346
OLMo-2 7B Instruct,instruct,just_e_12686,just_e,0.753165969848633
OLMo-2 7B Instruct,instruct,just_e_1907,just_e,-0.084074418623369
OLMo-2 7B Instruct,instruct,just_e_2612,just_e,0.5643696353549057
OLMo-2 7B Instruct,instruct,just_e_2717,just_e,0.0275597261345907
OLMo-2 7B Instruct,instruct,just_e_2762,just_e,1.006123352050781
OLMo-2 7B Instruct,instruct,just_e_2798,just_e,1.380554788252887
OLMo-2 7B Instruct,instruct,just_e_3966,just_e,0.2684969185224544
OLMo-2 7B Instruct,instruct,just_e_4508,just_e,0.913573774837312
OLMo-2 7B Instruct,instruct,just_e_4632,just_e,0.1857916067386495
OLMo-2 7B Instruct,instruct,just_e_472,just_e,0.6238125071806069
OLMo-2 7B Instruct,instruct,just_e_4966,just_e,0.1853137296788833
OLMo-2 7B Instruct,instruct,just_e_5138,just_e,0.4536001875287008
OLMo-2 7B Instruct,instruct,just_e_5473,just_e,0.5754621317892363
OLMo-2 7B Instruct,instruct,just_e_569,just_e,1.7279679225041311
OLMo-2 7B Instruct,instruct,just_e_5739,just_e,0.6609417642865862
OLMo-2 7B Instruct,instruct,just_e_5758,just_e,0.148349090534098
OLMo-2 7B Instruct,instruct,just_e_6323,just_e,0.0117645615797767
OLMo-2 7B Instruct,instruct,just_e_6664,just_e,0.3949341302803839
OLMo-2 7B Instruct,instruct,just_e_7244,just_e,0.6816040709778504
OLMo-2 7B Instruct,instruct,just_e_9268,just_e,0.3708079842960137
OLMo-2 7B Instruct,instruct,just_e_9397,just_e,0.6903369787967559
OLMo-2 7B Instruct,instruct,just_e_9416,just_e,1.0823272453559625
OLMo-2 7B Instruct,instruct,just_e_9687,just_e,0.6361596849229603
OLMo-2 7B Instruct,instruct,just_e_976,just_e,0.34918212890625
OLMo-2 7B Instruct,instruct,just_j_10555,just_j,0.2501650503703523
OLMo-2 7B Instruct,instruct,just_j_10613,just_j,0.0705117135781501
OLMo-2 7B Instruct,instruct,just_j_11362,just_j,0.2557168508830827
OLMo-2 7B Instruct,instruct,just_j_12662,just_j,0.5721993186257093
OLMo-2 7B Instruct,instruct,just_j_12718,just_j,0.1378674244021516
OLMo-2 7B Instruct,instruct,just_j_1461,just_j,-0.0380525152857713
OLMo-2 7B Instruct,instruct,just_j_1627,just_j,0.8559328935648267
OLMo-2 7B Instruct,instruct,just_j_2141,just_j,0.0351459202013515
OLMo-2 7B Instruct,instruct,just_j_2164,just_j,0.1679009210495721
OLMo-2 7B Instruct,instruct,just_j_2401,just_j,0.4823094322284058
OLMo-2 7B Instruct,instruct,just_j_2438,just_j,0.2884656063774056
OLMo-2 7B Instruct,instruct,just_j_2485,just_j,0.9841664180159572
OLMo-2 7B Instruct,instruct,just_j_2522,just_j,0.8486905348928353
OLMo-2 7B Instruct,instruct,just_j_4012,just_j,0.1965095079031549
OLMo-2 7B Instruct,instruct,just_j_4722,just_j,0.291969962347121
OLMo-2 7B Instruct,instruct,just_j_498,just_j,0.6191748185591264
OLMo-2 7B Instruct,instruct,just_j_5388,just_j,0.3223186693693467
OLMo-2 7B Instruct,instruct,just_j_5467,just_j,0.4321612675984703
OLMo-2 7B Instruct,instruct,just_j_638,just_j,0.6257938116024686
OLMo-2 7B Instruct,instruct,just_j_6768,just_j,-0.0580478244357651
OLMo-2 7B Instruct,instruct,just_j_7614,just_j,0.6251181312229326
OLMo-2 7B Instruct,instruct,just_j_7769,just_j,0.2436013210387457
OLMo-2 7B Instruct,instruct,just_j_7873,just_j,0.1362394853071729
OLMo-2 7B Instruct,instruct,just_j_788,just_j,0.1784228417800717
OLMo-2 7B Instruct,instruct,just_j_8011,just_j,0.1557830409968601
OLMo-2 7B Instruct,instruct,just_j_8242,just_j,-0.0315647502190508
OLMo-2 7B Instruct,instruct,just_j_8362,just_j,1.5180825034340666
OLMo-2 7B Instruct,instruct,just_j_8556,just_j,1.5762176513671875
OLMo-2 7B Instruct,instruct,just_j_8648,just_j,1.0110067430433336
OLMo-2 7B Instruct,instruct,just_j_8890,just_j,0.0757101255078467
OLMo-2 7B Instruct,instruct,not_1154,not,0.0450556541744031
OLMo-2 7B Instruct,instruct,not_1270,not,1.6631936369798126
OLMo-2 7B Instruct,instruct,not_1286,not,0.2211679652117295
OLMo-2 7B Instruct,instruct,not_1347,not,0.8204470350851425
OLMo-2 7B Instruct,instruct,not_1353,not,1.3443913141886394
OLMo-2 7B Instruct,instruct,not_1385,not,0.6694072979712207
OLMo-2 7B Instruct,instruct,not_1406,not,0.7450709025065105
OLMo-2 7B Instruct,instruct,not_15,not,0.5156057257401319
OLMo-2 7B Instruct,instruct,not_1570,not,0.4383638291131886
OLMo-2 7B Instruct,instruct,not_1602,not,0.978427917616708
OLMo-2 7B Instruct,instruct,not_1608,not,0.4449292288886175
OLMo-2 7B Instruct,instruct,not_1647,not,0.2013998749612393
OLMo-2 7B Instruct,instruct,not_1663,not,0.6477839572613062
OLMo-2 7B Instruct,instruct,not_1668,not,0.6344813178567321
OLMo-2 7B Instruct,instruct,not_1686,not,0.7603075635302199
OLMo-2 7B Instruct,instruct,not_1697,not,1.637194130534218
OLMo-2 7B Instruct,instruct,not_1700,not,0.1412183029064229
OLMo-2 7B Instruct,instruct,not_1721,not,0.4089657225498322
OLMo-2 7B Instruct,instruct,not_1754,not,0.3657716824458195
OLMo-2 7B Instruct,instruct,not_1760,not,0.3529744116004538
OLMo-2 7B Instruct,instruct,not_1761,not,0.8424382607142133
OLMo-2 7B Instruct,instruct,not_1774,not,1.1014626216102434
OLMo-2 7B Instruct,instruct,not_1776,not,0.319657219780816
OLMo-2 7B Instruct,instruct,not_1804,not,0.6942587693532305
OLMo-2 7B Instruct,instruct,not_1819,not,0.4346081104153896
OLMo-2 7B Instruct,instruct,not_2047,not,0.3502694609897583
OLMo-2 7B Instruct,instruct,not_2138,not,0.4903883434477309
OLMo-2 7B Instruct,instruct,not_2142,not,0.4370066702365873
OLMo-2 7B Instruct,instruct,not_2148,not,0.7466755402393845
OLMo-2 7B Instruct,instruct,not_2160,not,0.6722074508666989
OLMo-2 7B Instruct,instruct,not_2168,not,0.6619612943209132
OLMo-2 7B Instruct,instruct,not_226,not,-0.1469382436651924
OLMo-2 7B Instruct,instruct,not_2378,not,0.6646882537143681
OLMo-2 7B Instruct,instruct,not_2405,not,0.7146347121064882
OLMo-2 7B Instruct,instruct,not_244,not,0.2191049570371621
OLMo-2 7B Instruct,instruct,not_2456,not,0.5646925136607175
OLMo-2 7B Instruct,instruct,not_2467,not,1.9712820342092805
OLMo-2 7B Instruct,instruct,not_2497,not,1.3974894754814375
OLMo-2 7B Instruct,instruct,not_2551,not,0.721287923767453
OLMo-2 7B Instruct,instruct,not_2698,not,0.5686165215312569
OLMo-2 7B Instruct,instruct,not_272,not,0.4039053219800799
OLMo-2 7B Instruct,instruct,not_302,not,0.4774730853867117
OLMo-2 7B Instruct,instruct,not_309,not,0.6669044598289164
OLMo-2 7B Instruct,instruct,not_319,not,1.0047878689236107
OLMo-2 7B Instruct,instruct,not_367,not,0.5633439627307197
OLMo-2 7B Instruct,instruct,not_379,not,0.1754859756020934
OLMo-2 7B Instruct,instruct,not_383,not,0.6008973618741091
OLMo-2 7B Instruct,instruct,not_460,not,1.9712820342092805
OLMo-2 7B Instruct,instruct,not_5,not,0.2075271015439428
OLMo-2 7B Instruct,instruct,not_686,not,1.0873783796261502
OLMo-2 7B Instruct,instruct,not_698,not,0.252295721144903
OLMo-2 7B Instruct,instruct,not_7,not,0.7297341780229045
OLMo-2 7B Instruct,instruct,not_702,not,0.0242411036240426
OLMo-2 7B Instruct,instruct,not_71,not,1.2775185324928977
OLMo-2 7B Instruct,instruct,not_729,not,0.8586032322474884
OLMo-2 7B Instruct,instruct,not_768,not,0.0884495144798647
OLMo-2 7B Instruct,instruct,not_81,not,1.1969366165307855
OLMo-2 7B Instruct,instruct,not_865,not,0.6022172352624318
OLMo-2 7B Instruct,instruct,not_949,not,0.4643026105650172
OLMo-2 7B Instruct,instruct,not_969,not,0.6250161189658971
OLMo-2 7B Instruct,instruct,only_1038,only,0.5635714213053387
OLMo-2 7B Instruct,instruct,only_1142,only,0.4028984321342728
OLMo-2 7B Instruct,instruct,only_1272,only,0.0648227790991464
OLMo-2 7B Instruct,instruct,only_1368,only,-0.0294063484275737
OLMo-2 7B Instruct,instruct,only_1446,only,0.4001985248766448
OLMo-2 7B Instruct,instruct,only_1493,only,0.2193000781071665
OLMo-2 7B Instruct,instruct,only_1538,only,-0.159283031116832
OLMo-2 7B Instruct,instruct,only_1577,only,0.2161668539047241
OLMo-2 7B Instruct,instruct,only_1579,only,0.4198939994761823
OLMo-2 7B Instruct,instruct,only_1602,only,0.2415088765761428
OLMo-2 7B Instruct,instruct,only_1624,only,0.6012971479814126
OLMo-2 7B Instruct,instruct,only_1817,only,0.1327427074826994
OLMo-2 7B Instruct,instruct,only_1888,only,-0.1456245364200681
OLMo-2 7B Instruct,instruct,only_1891,only,-0.0915127893288922
OLMo-2 7B Instruct,instruct,only_2032,only,0.2510740818121491
OLMo-2 7B Instruct,instruct,only_2038,only,0.0352385852769101
OLMo-2 7B Instruct,instruct,only_2118,only,-0.0084178046079781
OLMo-2 7B Instruct,instruct,only_2232,only,-0.3178249527426331
OLMo-2 7B Instruct,instruct,only_2333,only,0.2702445227002341
OLMo-2 7B Instruct,instruct,only_2405,only,0.1384634608314154
OLMo-2 7B Instruct,instruct,only_2470,only,-0.118642059480301
OLMo-2 7B Instruct,instruct,only_2627,only,0.4233083123427175
OLMo-2 7B Instruct,instruct,only_2678,only,0.0784579474350497
OLMo-2 7B Instruct,instruct,only_2682,only,0.2056507534450951
OLMo-2 7B Instruct,instruct,only_2695,only,-0.1058790412315953
OLMo-2 7B Instruct,instruct,only_2703,only,0.1043590048085087
OLMo-2 7B Instruct,instruct,only_2903,only,0.1246446087246848
OLMo-2 7B Instruct,instruct,only_315,only,-0.4772479717548084
OLMo-2 7B Instruct,instruct,only_3267,only,-0.1701972469206785
OLMo-2 7B Instruct,instruct,only_3302,only,0.2193788079654468
OLMo-2 7B Instruct,instruct,only_3332,only,0.3809865336669116
OLMo-2 7B Instruct,instruct,only_3340,only,-0.403519890525124
OLMo-2 7B Instruct,instruct,only_3385,only,0.1398563475835885
OLMo-2 7B Instruct,instruct,only_3392,only,0.5570152646019348
OLMo-2 7B Instruct,instruct,only_3393,only,0.2021581419221654
OLMo-2 7B Instruct,instruct,only_3394,only,0.5706697664762803
OLMo-2 7B Instruct,instruct,only_3465,only,0.2086460975394852
OLMo-2 7B Instruct,instruct,only_3483,only,-0.6446637818307588
OLMo-2 7B Instruct,instruct,only_3484,only,1.064287651909721
OLMo-2 7B Instruct,instruct,only_3568,only,-0.1637557983398441
OLMo-2 7B Instruct,instruct,only_3570,only,-0.4565876231474037
OLMo-2 7B Instruct,instruct,only_3674,only,0.4779593191648787
OLMo-2 7B Instruct,instruct,only_3779,only,0.1844097140974598
OLMo-2 7B Instruct,instruct,only_3792,only,0.305311437966167
OLMo-2 7B Instruct,instruct,only_3843,only,0.0860722218689158
OLMo-2 7B Instruct,instruct,only_3867,only,0.2505046433668871
OLMo-2 7B Instruct,instruct,only_3896,only,0.2557559404252232
OLMo-2 7B Instruct,instruct,only_3930,only,0.1240531342370165
OLMo-2 7B Instruct,instruct,only_3999,only,0.1569021679106228
OLMo-2 7B Instruct,instruct,only_4003,only,0.2257221021150286
OLMo-2 7B Instruct,instruct,only_4172,only,-0.1367594927375082
OLMo-2 7B Instruct,instruct,only_491,only,0.5652845283349368
OLMo-2 7B Instruct,instruct,only_501,only,0.0270906835794448
OLMo-2 7B Instruct,instruct,only_649,only,0.2166936616554409
OLMo-2 7B Instruct,instruct,only_660,only,0.2077894210815429
OLMo-2 7B Instruct,instruct,only_687,only,0.076582531701951
OLMo-2 7B Instruct,instruct,only_745,only,-0.0688895226052963
OLMo-2 7B Instruct,instruct,only_794,only,0.4367782728016722
OLMo-2 7B Instruct,instruct,only_965,only,-0.2926161216967031
OLMo-2 7B Instruct,instruct,only_966,only,0.0453261211837006
Qwen3.5 9B Base,base,control_00000,control,2.425944010416667
Qwen3.5 9B Base,base,control_00001,control,2.812511308391103
Qwen3.5 9B Base,base,control_00002,control,2.6675954965444713
Qwen3.5 9B Base,base,control_00003,control,3.411639404296875
Qwen3.5 9B Base,base,control_00004,control,3.471403187718885
Qwen3.5 9B Base,base,control_00005,control,3.617319742838541
Qwen3.5 9B Base,base,control_00006,control,3.912265959240141
Qwen3.5 9B Base,base,control_00007,control,3.7236641331722864
Qwen3.5 9B Base,base,control_00008,control,3.863921425559304
Qwen3.5 9B Base,base,control_00009,control,3.120261601039341
Qwen3.5 9B Base,base,control_00010,control,2.833514404296875
Qwen3.5 9B Base,base,control_00011,control,2.500143051147461
